k,type,score,label
2,Kmeans,0.257612,0
2,Kmeans,0.372412,0
2,Kmeans,0.321024,0
2,Kmeans,0.317908,0
2,Kmeans,0.187658,0
2,Kmeans,0.248252,0
2,Kmeans,0.214909,0
2,Kmeans,0.253953,0
2,Kmeans,0.26294,0
2,Kmeans,0.164497,0
2,Kmeans,0.248684,0
2,Kmeans,0.28865,1
2,Kmeans,0.278029,0
2,Kmeans,0.26837,0
2,Kmeans,0.194068,0
2,Kmeans,0.333383,0
2,Kmeans,0.332859,1
2,Kmeans,0.091642,0
2,Kmeans,0.147054,0
2,Kmeans,0.280054,0
2,Kmeans,0.288045,0
2,Kmeans,0.305127,1
2,Kmeans,0.344138,1
2,Kmeans,0.238546,0
2,Kmeans,0.152166,0
2,Kmeans,0.246814,1
2,Kmeans,0.159182,0
2,Kmeans,0.231144,1
2,Kmeans,0.252787,1
2,Kmeans,0.363918,1
2,Kmeans,0.366609,1
2,Kmeans,0.217748,0
2,Kmeans,0.300801,0
2,Kmeans,0.172121,1
2,Kmeans,0.009281,0
2,Kmeans,0.304533,0
2,Kmeans,0.354462,0
2,Kmeans,0.215773,0
2,Kmeans,0.340438,0
2,Kmeans,0.144495,0
2,Kmeans,0.160991,0
2,Kmeans,0.322296,1
2,Kmeans,0.296584,0
2,Kmeans,0.356189,0
2,Kmeans,0.251703,0
2,Kmeans,0.268905,0
2,Kmeans,0.22281,1
2,Kmeans,0.353352,0
2,Kmeans,0.265016,1
2,Kmeans,0.173731,1
2,Kmeans,0.182569,0
2,Kmeans,0.116658,0
2,Kmeans,0.15829,0
2,Kmeans,0.331937,0
2,Kmeans,0.363839,0
2,Kmeans,0.151814,0
2,Kmeans,0.195242,0
2,Kmeans,0.250224,0
2,Kmeans,0.103441,1
2,Kmeans,0.115908,0
2,Kmeans,0.237687,0
2,Kmeans,0.240186,1
2,Kmeans,0.283779,0
2,Kmeans,0.26157,0
2,Kmeans,0.34502,0
2,Kmeans,0.219997,0
2,Kmeans,0.246065,0
2,Kmeans,0.226925,1
2,Kmeans,0.288918,1
2,Kmeans,0.303503,0
2,Kmeans,0.267447,0
2,Kmeans,0.158675,0
2,Kmeans,0.311454,1
2,Kmeans,0.321161,0
2,Kmeans,0.208424,0
2,Kmeans,0.175443,0
2,Kmeans,0.227278,0
2,Kmeans,0.163412,0
2,Kmeans,0.340915,0
2,Kmeans,0.201055,1
2,Kmeans,0.183733,0
2,Kmeans,0.128644,0
2,Kmeans,0.186503,0
2,Kmeans,0.16166,0
2,Kmeans,0.363144,0
2,Kmeans,0.276712,0
2,Kmeans,0.320122,0
2,Kmeans,0.277957,0
2,Kmeans,0.316383,0
2,Kmeans,0.102693,0
2,Kmeans,0.22084,1
2,Kmeans,0.294081,0
2,Kmeans,0.172471,0
2,Kmeans,0.336434,0
2,Kmeans,0.151198,1
2,Kmeans,0.152087,0
2,Kmeans,0.230906,0
2,Kmeans,-0.028726,0
2,Kmeans,0.315889,0
2,Kmeans,0.202107,0
2,Kmeans,0.240246,0
2,Kmeans,0.334906,0
2,Kmeans,0.373195,1
2,Kmeans,0.25022,1
2,Kmeans,0.222816,0
2,Kmeans,0.106163,0
2,Kmeans,0.203833,0
2,Kmeans,0.305092,0
2,Kmeans,0.32096,0
2,Kmeans,0.335074,1
2,Kmeans,0.168609,0
2,Kmeans,0.176995,0
2,Kmeans,0.204915,0
2,Kmeans,0.153341,0
2,Kmeans,0.322647,0
2,Kmeans,0.205572,1
2,Kmeans,0.170152,0
2,Kmeans,0.326567,1
2,Kmeans,0.323048,1
2,Kmeans,0.306782,0
2,Kmeans,0.302727,0
2,Kmeans,0.138442,0
2,Kmeans,0.246234,0
2,Kmeans,0.184691,0
2,Kmeans,0.208905,1
2,Kmeans,0.333341,0
2,Kmeans,0.301425,1
2,Kmeans,0.16385,0
2,Kmeans,0.344428,0
2,Kmeans,0.203924,0
2,Kmeans,0.237124,0
2,Kmeans,0.167059,0
2,Kmeans,0.21359,0
2,Kmeans,0.141526,1
2,Kmeans,0.377074,0
2,Kmeans,0.291359,1
2,Kmeans,0.11099,0
2,Kmeans,0.32245,0
2,Kmeans,0.320209,0
2,Kmeans,0.083317,0
2,Kmeans,0.302932,0
2,Kmeans,0.309209,1
2,Kmeans,0.229562,1
2,Kmeans,0.266337,0
2,Kmeans,0.269185,0
2,Kmeans,0.313741,0
2,Kmeans,0.147245,0
2,Kmeans,0.241477,0
2,Kmeans,0.202878,0
2,Kmeans,0.278795,1
2,Kmeans,0.326615,1
2,Kmeans,0.191234,0
2,Kmeans,0.282505,1
2,Kmeans,0.215318,0
2,Kmeans,0.123211,1
2,Kmeans,0.285546,0
2,Kmeans,0.32071,1
2,Kmeans,0.348724,0
2,Kmeans,0.342883,1
2,Kmeans,0.113691,0
2,Kmeans,0.314795,1
2,Kmeans,0.258114,1
2,Kmeans,0.116253,0
2,Kmeans,0.212256,0
2,Kmeans,0.200848,0
2,Kmeans,0.325583,0
2,Kmeans,0.323646,1
2,Kmeans,0.16719,0
2,Kmeans,0.230708,0
2,Kmeans,0.250464,1
2,Kmeans,0.309556,1
2,Kmeans,0.133071,0
2,Kmeans,0.213356,0
2,Kmeans,0.235922,1
2,Kmeans,0.231756,0
2,Kmeans,0.238271,0
2,Kmeans,0.319375,1
2,Kmeans,0.23925,1
2,Kmeans,0.317183,0
2,Kmeans,0.243099,0
2,Kmeans,0.35535,0
2,Kmeans,0.212193,1
2,Kmeans,0.17515,0
2,Kmeans,0.228241,0
2,Kmeans,0.187849,0
2,Kmeans,0.318995,0
2,Kmeans,0.330137,0
2,Kmeans,0.318016,1
2,Kmeans,0.228715,0
2,Kmeans,0.158718,0
2,Kmeans,0.296155,0
2,Kmeans,0.197715,0
2,Kmeans,0.240526,0
2,Kmeans,0.230974,0
2,Kmeans,0.286695,0
2,Kmeans,0.106504,0
2,Kmeans,0.246266,1
2,Kmeans,0.26288,0
2,Kmeans,0.286,0
2,Kmeans,0.292818,0
2,Kmeans,0.158608,0
2,Kmeans,0.165913,0
2,Kmeans,0.251957,0
2,Kmeans,0.183214,0
2,Kmeans,0.303159,0
2,Kmeans,0.112878,0
2,Kmeans,0.233505,0
2,Kmeans,0.280618,1
2,Kmeans,0.216198,1
2,Kmeans,0.329175,0
2,Kmeans,0.160704,0
2,Kmeans,0.223486,0
2,Kmeans,0.353565,1
2,Kmeans,0.073684,0
2,Kmeans,0.191839,0
2,Kmeans,0.177798,1
2,Kmeans,0.1573,0
2,Kmeans,0.141456,1
2,Kmeans,0.264499,0
2,Kmeans,0.211482,1
2,Kmeans,0.213294,0
2,Kmeans,0.360187,0
2,Kmeans,0.349686,0
2,Kmeans,0.317566,0
2,Kmeans,0.196493,0
2,Kmeans,0.118703,0
2,Kmeans,0.203775,1
2,Kmeans,0.214156,0
2,Kmeans,0.309173,0
2,Kmeans,0.251175,0
2,Kmeans,0.318354,0
2,Kmeans,0.133465,0
2,Kmeans,0.242296,0
2,Kmeans,0.337317,0
2,Kmeans,0.202153,0
2,Kmeans,0.164477,0
2,Kmeans,0.357218,0
2,Kmeans,0.20538,1
2,Kmeans,0.311145,0
2,Kmeans,0.24059,0
2,Kmeans,0.328857,0
2,Kmeans,0.324608,1
2,Kmeans,0.290123,0
2,Kmeans,0.121053,0
2,Kmeans,0.328615,0
2,Kmeans,0.142223,0
2,Kmeans,0.167631,0
2,Kmeans,0.292278,0
2,Kmeans,0.247024,1
2,Kmeans,0.280004,0
2,Kmeans,0.256101,1
2,Kmeans,0.200164,0
2,Kmeans,0.11936,0
2,Kmeans,0.345551,1
2,Kmeans,0.19412,0
2,Kmeans,0.273023,0
2,Kmeans,0.180507,0
2,Kmeans,0.269947,0
2,Kmeans,0.380988,0
2,Kmeans,0.25137,0
2,Kmeans,0.18096,1
2,Kmeans,0.181448,0
2,Kmeans,0.298104,0
2,Kmeans,0.360191,0
2,Kmeans,0.20557,0
2,Kmeans,0.275528,1
2,Kmeans,0.351826,0
2,Kmeans,0.14588,1
2,Kmeans,0.341214,0
2,Kmeans,0.205152,0
2,Kmeans,0.209424,0
2,Kmeans,0.073124,0
2,Kmeans,0.233743,0
2,Kmeans,0.267301,1
2,Kmeans,0.257536,0
2,Kmeans,0.157703,0
2,Kmeans,0.148638,0
2,Kmeans,0.167213,0
2,Kmeans,0.253698,0
2,Kmeans,0.360574,0
2,Kmeans,0.182901,0
2,Kmeans,0.173884,0
2,Kmeans,0.365632,0
2,Kmeans,0.200825,1
2,Kmeans,0.291295,0
2,Kmeans,0.211903,0
2,Kmeans,0.218872,0
2,Kmeans,0.298181,0
2,Kmeans,0.187734,0
2,Kmeans,0.017103,0
2,Kmeans,0.330152,1
2,Kmeans,0.143547,0
2,Kmeans,0.199243,0
2,Kmeans,0.209652,0
2,Kmeans,0.186421,0
2,Kmeans,0.185241,0
2,Kmeans,0.286765,0
2,Kmeans,0.11004,0
2,Kmeans,0.178601,0
2,Kmeans,0.250627,0
2,Kmeans,0.0704,0
2,Kmeans,0.137944,0
2,Kmeans,0.215357,1
2,Kmeans,0.279679,1
2,Kmeans,0.282381,0
2,Kmeans,0.064514,0
2,Kmeans,0.240715,0
2,Kmeans,0.125294,1
2,Kmeans,0.250361,0
2,Kmeans,0.250238,0
2,Kmeans,0.250753,0
2,Kmeans,0.321414,0
2,Kmeans,0.336479,0
2,Kmeans,0.303466,0
2,Kmeans,0.3431,0
2,Kmeans,0.212992,0
2,Kmeans,0.140687,0
2,Kmeans,0.130976,0
2,Kmeans,0.185025,0
2,Kmeans,0.332922,0
2,Kmeans,0.218786,0
2,Kmeans,0.294933,1
2,Kmeans,0.261498,0
2,Kmeans,0.365022,0
2,Kmeans,0.260847,0
2,Kmeans,0.131352,0
2,Kmeans,0.276543,0
2,Kmeans,0.297128,0
2,Kmeans,0.291641,1
2,Kmeans,0.355368,0
2,Kmeans,0.307804,0
2,Kmeans,0.299067,1
2,Kmeans,0.153464,0
2,Kmeans,0.120045,0
2,Kmeans,0.261699,1
2,Kmeans,0.08336,0
2,Kmeans,0.174524,0
2,Kmeans,0.299636,0
2,Kmeans,0.057738,0
2,Kmeans,0.333103,1
2,Kmeans,0.304052,0
2,Kmeans,0.129973,0
2,Kmeans,0.24115,1
2,Kmeans,0.219959,1
2,Kmeans,0.352396,1
2,Kmeans,0.310946,0
2,Kmeans,0.258569,0
2,Kmeans,0.168629,1
2,Kmeans,0.256155,0
2,Kmeans,0.232787,0
2,Kmeans,0.141205,0
2,Kmeans,0.234717,0
2,Kmeans,0.221016,0
2,Kmeans,0.310263,0
2,Kmeans,0.225793,0
2,Kmeans,0.085587,1
2,Kmeans,0.257601,0
2,Kmeans,0.158228,0
2,Kmeans,0.342223,0
2,Kmeans,0.246173,0
2,Kmeans,0.330407,0
2,Kmeans,0.221413,0
2,Kmeans,0.284282,0
2,Kmeans,0.285071,1
2,Kmeans,0.22695,0
2,Kmeans,0.290926,0
2,Kmeans,0.347106,1
2,Kmeans,0.142289,0
2,Kmeans,0.261044,0
2,Kmeans,0.302791,0
2,Kmeans,0.119246,0
2,Kmeans,0.196458,0
2,Kmeans,0.301745,0
2,Kmeans,0.273072,0
2,Kmeans,0.263331,1
2,Kmeans,0.38001,1
2,Kmeans,0.140773,0
2,Kmeans,0.23688,0
2,Kmeans,0.221485,0
2,Kmeans,0.291238,1
2,Kmeans,0.256027,0
2,Kmeans,0.214991,0
2,Kmeans,0.300225,0
2,Kmeans,0.10317,0
2,Kmeans,0.227605,0
2,Kmeans,0.315533,0
2,Kmeans,0.334308,0
2,Kmeans,0.367386,1
2,Kmeans,0.237079,0
2,Kmeans,0.295935,0
2,Kmeans,0.137677,0
2,Kmeans,0.272057,0
2,Kmeans,0.268658,0
2,Kmeans,0.19726,0
2,Kmeans,0.210192,0
2,Kmeans,0.271533,0
2,Kmeans,0.362972,1
2,Kmeans,0.325112,0
2,Kmeans,0.203214,0
2,Kmeans,0.219261,0
2,Kmeans,0.244873,1
2,Kmeans,0.203074,0
2,Kmeans,0.353146,1
2,Kmeans,0.163656,0
2,Kmeans,0.260595,0
2,Kmeans,0.328245,0
2,Kmeans,0.169383,0
2,Kmeans,0.367404,0
2,Kmeans,0.255541,1
2,Kmeans,0.23624,0
2,Kmeans,0.15546,0
2,Kmeans,0.319047,0
2,Kmeans,0.255245,1
2,Kmeans,0.342645,0
2,Kmeans,0.218522,0
2,Kmeans,0.193611,0
2,Kmeans,0.156924,0
2,Kmeans,0.284521,0
2,Kmeans,0.306761,0
2,Kmeans,0.13178,0
2,Kmeans,0.227844,0
2,Kmeans,0.31451,1
2,Kmeans,0.153742,0
2,Kmeans,0.316631,0
2,Kmeans,0.262918,0
2,Kmeans,0.298219,1
2,Kmeans,0.212165,0
2,Kmeans,0.118956,0
2,Kmeans,0.365156,0
2,Kmeans,0.299329,0
2,Kmeans,0.202411,0
2,Kmeans,0.334788,0
2,Kmeans,0.313709,0
2,Kmeans,0.284073,0
2,Kmeans,0.283975,1
2,Kmeans,0.257241,0
2,Kmeans,0.266229,0
2,Kmeans,0.168923,1
2,Kmeans,0.326599,0
2,Kmeans,0.307527,0
2,Kmeans,0.218729,0
2,Kmeans,0.227215,0
2,Kmeans,0.358546,1
2,Kmeans,0.260063,0
2,Kmeans,0.338473,1
2,Kmeans,0.235208,0
2,Kmeans,0.225749,0
2,Kmeans,0.258785,0
2,Kmeans,0.226619,0
2,Kmeans,0.124627,0
2,Kmeans,0.212907,0
2,Kmeans,0.150169,0
2,Kmeans,0.303415,0
2,Kmeans,0.188134,0
2,Kmeans,0.304886,1
2,Kmeans,0.107202,0
2,Kmeans,0.296301,0
2,Kmeans,0.367654,0
2,Kmeans,0.268748,0
2,Kmeans,0.266503,0
2,Kmeans,0.245457,0
2,Kmeans,0.063092,0
2,Kmeans,0.266731,0
2,Kmeans,0.205094,0
2,Kmeans,0.345686,0
2,Kmeans,0.228335,1
2,Kmeans,0.200283,0
2,Kmeans,0.385197,1
2,Kmeans,0.111394,0
2,Kmeans,0.026477,0
2,Kmeans,0.207246,0
2,Kmeans,0.290595,0
2,Kmeans,0.312057,0
2,Kmeans,0.192965,0
2,Kmeans,0.186875,0
2,Kmeans,0.150975,0
2,Kmeans,0.317419,0
2,Kmeans,0.313804,0
2,Kmeans,0.267853,0
2,Kmeans,0.202092,1
2,Kmeans,0.29546,1
2,Kmeans,0.1984,0
2,Kmeans,0.327013,0
2,Kmeans,0.235055,0
2,Kmeans,0.340809,1
2,Kmeans,0.274473,0
2,Kmeans,0.155213,0
2,Kmeans,0.277954,0
2,Kmeans,0.272918,0
2,Kmeans,0.30829,1
2,Kmeans,0.07875,0
2,Kmeans,0.366736,0
2,Kmeans,0.063413,0
2,Kmeans,0.094877,0
2,Kmeans,0.325559,1
2,Kmeans,0.238842,1
2,Kmeans,0.182709,0
2,Kmeans,0.312302,1
2,Kmeans,0.001097,0
2,Kmeans,0.045636,0
2,Kmeans,0.320604,0
2,Kmeans,0.283574,0
2,Kmeans,0.160839,0
2,Kmeans,0.160122,0
2,Kmeans,0.22499,0
2,Kmeans,0.254241,1
2,Kmeans,0.297829,1
2,Kmeans,0.330565,1
2,Kmeans,0.2749,1
2,Kmeans,0.287208,0
2,Kmeans,0.312891,0
2,Kmeans,0.084291,0
2,Kmeans,0.228544,0
2,Kmeans,0.352272,0
2,Kmeans,0.243165,0
2,Kmeans,0.294775,0
2,Kmeans,0.371046,0
2,Kmeans,0.307585,0
2,Kmeans,0.233833,0
2,Kmeans,0.279739,0
2,Kmeans,0.258515,1
2,Kmeans,0.249271,0
2,Kmeans,0.226041,0
2,Kmeans,0.177592,0
2,Kmeans,0.265664,1
2,Kmeans,0.23422,0
2,Kmeans,0.238472,1
2,Kmeans,0.203017,0
2,Kmeans,0.242435,0
2,Kmeans,0.293052,0
2,Kmeans,0.254898,0
2,Kmeans,0.336689,1
2,Kmeans,0.326518,0
2,Kmeans,0.191537,0
2,Kmeans,0.217953,0
2,Kmeans,0.271897,1
2,Kmeans,0.217093,1
2,Kmeans,0.349006,1
2,Kmeans,0.109301,0
2,Kmeans,0.298723,0
2,Kmeans,0.040615,0
2,Kmeans,0.064509,0
2,Kmeans,0.263922,0
2,Kmeans,0.084888,1
2,Kmeans,0.150954,0
2,Kmeans,0.176173,0
2,Kmeans,0.279023,0
2,Kmeans,0.159309,0
2,Kmeans,-0.035155,0
2,Kmeans,0.335438,1
2,Kmeans,0.094228,1
2,Kmeans,0.364122,0
2,Kmeans,0.285314,0
2,Kmeans,0.114851,0
2,Kmeans,0.208967,1
2,Kmeans,0.339883,0
2,Kmeans,0.306613,0
2,Kmeans,0.235163,0
2,Kmeans,0.227867,0
2,Kmeans,0.261496,0
2,Kmeans,0.208408,0
2,Kmeans,0.335091,1
2,Kmeans,0.203884,0
2,Kmeans,0.31227,0
2,Kmeans,0.194506,0
2,Kmeans,0.207291,1
2,Kmeans,0.187973,0
2,Kmeans,0.190761,0
2,Kmeans,-0.012095,0
2,Kmeans,0.300755,1
2,Kmeans,0.266557,1
2,Kmeans,0.114291,1
2,Kmeans,0.171706,0
2,Kmeans,0.039449,0
2,Kmeans,0.289587,1
2,Kmeans,0.17051,0
2,Kmeans,0.162792,1
2,Kmeans,0.145549,0
2,Kmeans,0.239043,0
2,Kmeans,0.247112,0
2,Kmeans,0.038039,0
2,Kmeans,0.105657,0
2,Kmeans,0.165343,0
2,Kmeans,0.243325,0
2,Kmeans,0.256335,1
2,Kmeans,0.193874,0
2,Kmeans,0.312465,1
2,Kmeans,0.101161,0
2,Kmeans,0.24638,0
2,Kmeans,0.160791,0
2,Kmeans,0.255497,0
2,Kmeans,0.153466,0
2,Kmeans,0.350857,0
2,Kmeans,0.217053,0
2,Kmeans,0.00136,0
2,Kmeans,0.220718,0
2,Kmeans,0.234513,0
2,Kmeans,0.241762,0
2,Kmeans,0.088656,0
2,Kmeans,0.305986,0
2,Kmeans,0.175716,0
2,Kmeans,0.302774,0
2,Kmeans,0.292924,0
2,Kmeans,0.240873,1
2,Kmeans,0.344484,1
2,Kmeans,0.071366,0
2,Kmeans,0.24991,1
2,Kmeans,0.104782,0
2,Kmeans,0.001034,0
2,Kmeans,0.326461,0
2,Kmeans,0.226037,1
2,Kmeans,0.240339,0
2,Kmeans,0.163444,0
2,Kmeans,0.226244,0
2,Kmeans,0.283192,1
2,Kmeans,0.167115,0
2,Kmeans,0.171719,0
2,Kmeans,0.141712,0
2,Kmeans,0.211742,0
2,Kmeans,0.230252,1
2,Kmeans,0.227865,1
2,Kmeans,0.287904,0
2,Kmeans,0.190739,0
2,Kmeans,0.208115,0
2,Kmeans,0.174286,1
2,Kmeans,0.25601,0
2,Kmeans,0.33677,0
2,Kmeans,0.286379,0
2,Kmeans,0.365069,0
2,Kmeans,0.321024,0
2,Kmeans,0.261962,0
2,Kmeans,0.173678,1
2,Kmeans,0.137911,0
2,Kmeans,0.244633,0
2,Kmeans,0.223824,1
2,Kmeans,0.313658,0
2,Kmeans,0.139794,0
2,Kmeans,0.28198,1
2,Kmeans,0.292603,0
2,Kmeans,0.331955,0
2,Kmeans,0.281194,1
2,Kmeans,0.205146,0
2,Kmeans,0.187731,0
2,Kmeans,0.18611,0
2,Kmeans,0.165145,0
2,Kmeans,0.128358,0
2,Kmeans,0.266817,1
2,Kmeans,0.262879,0
2,Kmeans,0.181821,1
2,Kmeans,0.299355,0
2,Kmeans,0.269918,1
2,Kmeans,0.134133,0
2,Kmeans,0.221189,0
2,Kmeans,0.277649,0
2,Kmeans,0.325811,0
2,Kmeans,0.090677,0
2,Kmeans,0.291932,0
2,Kmeans,0.21895,1
2,Kmeans,0.172637,0
2,Kmeans,0.190344,0
2,Kmeans,0.197326,0
2,Kmeans,0.326225,0
2,Kmeans,0.350742,0
2,Kmeans,0.1611,0
2,Kmeans,0.255012,0
2,Kmeans,0.137807,0
2,Kmeans,0.21754,1
2,Kmeans,0.29675,0
2,Kmeans,0.247702,0
2,Kmeans,0.271099,0
2,Kmeans,0.1773,0
2,Kmeans,0.33087,0
2,Kmeans,0.191736,0
2,Kmeans,0.368579,0
2,Kmeans,0.353487,0
2,Kmeans,0.302726,1
2,Kmeans,0.250224,0
2,Kmeans,0.289204,0
2,Kmeans,0.192204,0
2,Kmeans,0.276171,0
2,Kmeans,0.229452,0
2,Kmeans,-0.019337,0
2,Kmeans,0.313264,0
2,Kmeans,0.218966,0
2,Kmeans,0.290013,1
2,Kmeans,0.36118,0
2,Kmeans,0.281859,0
2,Kmeans,0.233239,0
2,Kmeans,0.276833,0
2,Kmeans,0.301408,0
2,Kmeans,0.121644,0
2,Kmeans,0.22406,0
2,Kmeans,0.277935,0
2,Kmeans,0.292495,0
2,Kmeans,0.027641,1
2,Kmeans,0.14867,0
2,Kmeans,0.252218,1
2,Kmeans,0.35706,1
2,Kmeans,0.243829,0
2,Kmeans,0.34529,0
2,Kmeans,0.226503,0
2,Kmeans,0.225143,0
2,Kmeans,0.047329,0
2,Kmeans,0.16115,0
2,Kmeans,0.312938,0
2,Kmeans,0.339953,0
2,Kmeans,0.337913,1
2,Kmeans,0.147202,0
2,Kmeans,0.117702,0
2,Kmeans,0.349353,0
2,Kmeans,0.317826,1
2,Kmeans,0.003837,1
2,Kmeans,0.357558,1
2,Kmeans,0.359749,1
2,Kmeans,0.240837,0
2,Kmeans,0.210864,0
2,Kmeans,0.257363,0
2,Kmeans,0.202536,0
2,Kmeans,0.289914,0
2,Kmeans,0.208598,0
2,Kmeans,0.312403,1
2,Kmeans,0.230275,0
2,Kmeans,0.236839,0
2,Kmeans,0.129302,0
2,Kmeans,0.32674,0
2,Kmeans,0.320845,1
2,Kmeans,0.30504,0
2,Kmeans,0.319336,0
2,Kmeans,0.315965,1
2,Kmeans,0.150063,0
2,Kmeans,0.263012,0
2,Kmeans,0.321797,0
2,Kmeans,0.331819,0
2,Kmeans,0.312196,0
2,Kmeans,0.26832,1
2,Kmeans,0.210794,0
2,Kmeans,0.307088,0
2,Kmeans,0.100966,1
2,Kmeans,0.168601,0
2,Kmeans,0.243948,0
2,Kmeans,0.235087,0
2,Kmeans,0.137941,0
2,Kmeans,0.1948,1
2,Kmeans,0.262364,0
2,Kmeans,0.248034,0
2,Kmeans,0.195678,0
2,Kmeans,0.297553,1
2,Kmeans,0.03988,0
2,Kmeans,0.325347,0
2,Kmeans,0.305346,1
2,Kmeans,0.274258,0
2,Kmeans,0.165187,0
2,Kmeans,0.216527,1
2,Kmeans,0.177466,0
2,Kmeans,0.327875,1
2,Kmeans,0.228512,1
2,Kmeans,0.142759,0
2,Kmeans,0.301634,0
2,Kmeans,0.266587,0
2,Kmeans,0.284279,0
2,Kmeans,0.182277,0
2,Kmeans,0.300101,0
2,Kmeans,0.233581,0
2,Kmeans,0.30363,0
2,Kmeans,0.281716,0
2,Kmeans,0.045058,0
2,Kmeans,0.242475,0
2,Kmeans,0.137987,0
2,Kmeans,0.374045,0
2,Kmeans,0.283948,0
2,Kmeans,0.141062,0
2,Kmeans,0.291971,0
2,Kmeans,0.172135,0
2,Kmeans,0.276724,0
