k,type,score,label
2,Kmeans,-0.025973,1
2,Kmeans,0.345738,0
2,Kmeans,0.302081,0
2,Kmeans,0.33294,0
2,Kmeans,0.074996,0
2,Kmeans,0.259852,0
2,Kmeans,0.232737,0
2,Kmeans,0.249724,0
2,Kmeans,0.056669,1
2,Kmeans,0.267347,0
2,Kmeans,0.08481,1
2,Kmeans,0.081431,1
2,Kmeans,0.304144,0
2,Kmeans,0.150157,0
2,Kmeans,0.332367,0
2,Kmeans,0.268343,0
2,Kmeans,0.289758,0
2,Kmeans,0.167963,1
2,Kmeans,0.066608,1
2,Kmeans,0.171335,0
2,Kmeans,0.11731,0
2,Kmeans,0.119464,1
2,Kmeans,0.287713,0
2,Kmeans,0.033492,1
2,Kmeans,0.204469,0
2,Kmeans,0.352336,0
2,Kmeans,0.215569,0
2,Kmeans,0.217556,0
2,Kmeans,0.202909,0
2,Kmeans,0.236454,0
2,Kmeans,0.289729,0
2,Kmeans,0.343752,0
2,Kmeans,0.27999,0
2,Kmeans,0.078082,0
2,Kmeans,0.163297,0
2,Kmeans,0.199831,0
2,Kmeans,0.151998,1
2,Kmeans,0.219181,0
2,Kmeans,0.226213,0
2,Kmeans,0.040585,0
2,Kmeans,-0.00584,1
2,Kmeans,0.098141,0
2,Kmeans,0.200508,0
2,Kmeans,0.124527,1
2,Kmeans,-0.013403,1
2,Kmeans,0.289975,0
2,Kmeans,0.221655,0
2,Kmeans,0.111427,0
2,Kmeans,0.11903,0
2,Kmeans,0.307956,0
2,Kmeans,0.19793,1
2,Kmeans,0.214662,0
2,Kmeans,0.183155,0
2,Kmeans,0.158866,0
2,Kmeans,0.322347,0
2,Kmeans,0.170489,1
2,Kmeans,0.247055,0
2,Kmeans,0.312516,0
2,Kmeans,0.070655,1
2,Kmeans,0.297442,0
2,Kmeans,0.152604,1
2,Kmeans,0.078376,1
2,Kmeans,0.119833,1
2,Kmeans,0.250711,0
2,Kmeans,0.093048,1
2,Kmeans,0.098246,1
2,Kmeans,0.346799,0
2,Kmeans,0.289491,0
2,Kmeans,0.263231,0
2,Kmeans,0.305783,0
2,Kmeans,0.209506,0
2,Kmeans,0.274237,0
2,Kmeans,0.303913,0
2,Kmeans,0.323135,0
2,Kmeans,0.348558,0
2,Kmeans,0.197554,0
2,Kmeans,0.233447,0
2,Kmeans,0.086939,0
2,Kmeans,0.164566,0
2,Kmeans,0.114135,1
2,Kmeans,0.06486,1
2,Kmeans,0.292873,0
2,Kmeans,0.120618,0
2,Kmeans,0.157026,0
2,Kmeans,0.32868,0
2,Kmeans,0.295147,0
2,Kmeans,0.051705,1
2,Kmeans,0.22002,0
2,Kmeans,0.316459,0
2,Kmeans,0.248953,0
2,Kmeans,0.146997,0
2,Kmeans,0.20154,0
2,Kmeans,0.115906,1
2,Kmeans,0.298623,0
2,Kmeans,0.287889,0
2,Kmeans,0.041244,1
2,Kmeans,0.222797,0
2,Kmeans,0.300302,0
2,Kmeans,0.155501,1
2,Kmeans,0.321567,0
2,Kmeans,-0.004396,1
2,Kmeans,0.242804,0
2,Kmeans,0.350439,0
2,Kmeans,0.126382,1
2,Kmeans,0.290503,0
2,Kmeans,0.254981,1
2,Kmeans,0.387781,0
2,Kmeans,0.103544,0
2,Kmeans,0.147263,1
2,Kmeans,0.288139,0
2,Kmeans,0.164861,0
2,Kmeans,-0.018644,1
2,Kmeans,0.145573,0
2,Kmeans,0.332578,0
2,Kmeans,0.294442,0
2,Kmeans,0.270224,0
2,Kmeans,-0.005582,1
2,Kmeans,0.344555,0
2,Kmeans,0.238961,0
2,Kmeans,0.150877,0
2,Kmeans,0.21634,0
2,Kmeans,0.255776,0
2,Kmeans,0.266543,0
2,Kmeans,0.311507,0
2,Kmeans,0.262884,0
2,Kmeans,0.184733,1
2,Kmeans,0.262436,0
2,Kmeans,0.365944,0
2,Kmeans,0.314325,0
2,Kmeans,0.185664,0
2,Kmeans,0.209273,0
2,Kmeans,0.151096,0
2,Kmeans,0.308666,0
2,Kmeans,0.318265,0
2,Kmeans,0.284899,0
2,Kmeans,0.283176,0
2,Kmeans,0.216408,0
2,Kmeans,0.16867,0
2,Kmeans,0.237574,0
2,Kmeans,0.153907,1
2,Kmeans,0.351709,0
2,Kmeans,0.225804,0
2,Kmeans,0.093131,0
2,Kmeans,0.163617,0
2,Kmeans,0.240641,0
2,Kmeans,0.353187,0
2,Kmeans,0.339925,0
2,Kmeans,0.204469,0
2,Kmeans,0.094335,0
2,Kmeans,0.125502,1
2,Kmeans,0.276453,0
2,Kmeans,0.282849,0
2,Kmeans,0.169774,0
2,Kmeans,0.146553,1
2,Kmeans,0.02055,1
2,Kmeans,0.108209,0
2,Kmeans,0.006968,1
2,Kmeans,0.208618,0
2,Kmeans,0.255241,0
2,Kmeans,0.169674,1
2,Kmeans,0.276819,0
2,Kmeans,0.290771,0
2,Kmeans,0.289324,0
2,Kmeans,0.323287,0
2,Kmeans,0.222529,0
2,Kmeans,0.227914,0
2,Kmeans,0.171963,0
2,Kmeans,0.236256,0
2,Kmeans,0.001505,1
2,Kmeans,0.276047,0
2,Kmeans,0.248931,0
2,Kmeans,0.202,0
2,Kmeans,0.355628,0
2,Kmeans,0.314015,0
2,Kmeans,0.276447,0
2,Kmeans,0.277907,0
2,Kmeans,0.227555,0
2,Kmeans,0.331901,0
2,Kmeans,0.250301,0
2,Kmeans,0.219458,0
2,Kmeans,0.161298,0
2,Kmeans,0.033122,1
2,Kmeans,0.221477,0
2,Kmeans,0.179935,1
2,Kmeans,0.049816,0
2,Kmeans,0.109793,0
2,Kmeans,0.122698,0
2,Kmeans,0.320208,0
2,Kmeans,0.284928,0
2,Kmeans,0.21478,0
2,Kmeans,0.2042,0
2,Kmeans,0.250596,0
2,Kmeans,0.151856,1
2,Kmeans,0.351036,0
2,Kmeans,0.208893,1
2,Kmeans,0.249568,0
2,Kmeans,0.266408,0
2,Kmeans,0.284015,0
2,Kmeans,0.300284,0
2,Kmeans,0.300675,0
2,Kmeans,0.282651,0
2,Kmeans,0.263324,0
2,Kmeans,0.312074,0
2,Kmeans,0.235231,0
2,Kmeans,0.240583,0
2,Kmeans,0.137532,1
2,Kmeans,0.111824,0
2,Kmeans,0.066925,1
2,Kmeans,0.361227,0
2,Kmeans,0.215698,0
2,Kmeans,0.334865,0
2,Kmeans,0.263222,0
2,Kmeans,0.291731,0
2,Kmeans,0.271684,0
2,Kmeans,0.359916,0
2,Kmeans,0.284897,0
2,Kmeans,0.263683,0
2,Kmeans,0.312777,0
2,Kmeans,0.022092,1
2,Kmeans,0.282563,0
2,Kmeans,0.152653,1
2,Kmeans,0.198108,1
2,Kmeans,0.2652,0
2,Kmeans,0.158058,1
2,Kmeans,-0.054918,1
2,Kmeans,0.173468,0
2,Kmeans,0.186998,0
2,Kmeans,0.222915,0
2,Kmeans,0.107507,1
2,Kmeans,0.368386,0
2,Kmeans,0.228059,0
2,Kmeans,0.242085,0
2,Kmeans,0.121297,1
2,Kmeans,0.272982,0
2,Kmeans,0.24493,0
2,Kmeans,0.217994,1
2,Kmeans,0.286015,0
2,Kmeans,0.272748,0
2,Kmeans,-0.010984,1
2,Kmeans,0.335709,0
2,Kmeans,0.175403,0
2,Kmeans,0.228581,0
2,Kmeans,0.288972,0
2,Kmeans,0.304482,0
2,Kmeans,0.276765,1
2,Kmeans,0.261224,0
2,Kmeans,0.240363,0
2,Kmeans,0.118934,1
2,Kmeans,0.140586,1
2,Kmeans,0.05526,1
2,Kmeans,0.150943,1
2,Kmeans,0.265543,0
2,Kmeans,0.361718,0
2,Kmeans,0.145429,1
2,Kmeans,0.124067,0
2,Kmeans,0.023292,1
2,Kmeans,0.32885,0
2,Kmeans,0.359275,0
2,Kmeans,0.308082,0
2,Kmeans,0.1305,0
2,Kmeans,0.211977,1
2,Kmeans,0.314338,0
2,Kmeans,0.040404,1
2,Kmeans,0.316636,0
2,Kmeans,0.166901,0
2,Kmeans,0.136352,0
2,Kmeans,0.273712,0
2,Kmeans,0.373475,0
2,Kmeans,0.270979,0
2,Kmeans,0.217909,0
2,Kmeans,0.099888,1
2,Kmeans,0.292576,0
2,Kmeans,0.141284,1
2,Kmeans,0.207897,0
2,Kmeans,0.274411,0
2,Kmeans,0.178398,1
2,Kmeans,0.116604,1
2,Kmeans,0.286079,0
2,Kmeans,0.127198,1
2,Kmeans,0.332976,0
2,Kmeans,0.31982,0
2,Kmeans,0.15205,1
2,Kmeans,0.243109,0
2,Kmeans,0.302332,0
2,Kmeans,0.280912,0
2,Kmeans,0.222471,0
2,Kmeans,0.288097,0
2,Kmeans,0.199051,0
2,Kmeans,0.219232,0
2,Kmeans,0.330368,0
2,Kmeans,0.245251,1
2,Kmeans,0.222874,0
2,Kmeans,0.255844,0
2,Kmeans,0.350739,0
2,Kmeans,0.232774,0
2,Kmeans,0.240082,0
2,Kmeans,0.067896,1
2,Kmeans,0.313277,0
2,Kmeans,0.142954,0
2,Kmeans,0.12435,1
2,Kmeans,0.297442,0
2,Kmeans,0.092725,1
2,Kmeans,0.327567,0
2,Kmeans,0.14479,0
2,Kmeans,0.285447,0
2,Kmeans,0.259332,0
2,Kmeans,0.274349,0
2,Kmeans,0.295888,0
2,Kmeans,0.183873,1
2,Kmeans,-0.045215,1
2,Kmeans,-0.041704,1
2,Kmeans,0.192128,0
2,Kmeans,0.158897,1
2,Kmeans,0.295428,0
2,Kmeans,0.024883,1
2,Kmeans,0.296094,0
2,Kmeans,0.311186,0
2,Kmeans,0.266078,0
2,Kmeans,0.205012,0
2,Kmeans,0.176666,0
2,Kmeans,0.280834,0
2,Kmeans,0.121136,0
2,Kmeans,0.325477,0
2,Kmeans,0.157302,0
2,Kmeans,0.282563,0
2,Kmeans,0.140356,0
2,Kmeans,0.276446,0
2,Kmeans,0.145573,0
2,Kmeans,0.328849,0
2,Kmeans,0.235231,0
2,Kmeans,0.307207,0
2,Kmeans,0.192898,0
2,Kmeans,0.292777,0
2,Kmeans,0.244695,0
2,Kmeans,0.323137,0
2,Kmeans,0.284707,0
2,Kmeans,0.211389,0
2,Kmeans,0.19477,1
2,Kmeans,0.189573,0
2,Kmeans,0.209911,0
2,Kmeans,0.107797,1
2,Kmeans,0.376372,0
2,Kmeans,0.261224,0
2,Kmeans,-0.02219,1
2,Kmeans,0.306462,0
2,Kmeans,0.283514,0
2,Kmeans,0.386863,0
2,Kmeans,0.183239,0
2,Kmeans,0.255749,0
2,Kmeans,0.103421,0
2,Kmeans,-0.032082,1
2,Kmeans,0.301949,0
2,Kmeans,0.182331,0
2,Kmeans,0.19701,0
2,Kmeans,0.236288,0
2,Kmeans,0.242079,0
2,Kmeans,0.156352,1
2,Kmeans,0.134306,1
2,Kmeans,0.321693,0
2,Kmeans,0.147263,1
2,Kmeans,0.127948,1
2,Kmeans,0.156308,0
2,Kmeans,0.208142,0
2,Kmeans,0.222063,1
2,Kmeans,0.180093,0
2,Kmeans,0.104365,0
2,Kmeans,0.293584,0
2,Kmeans,0.246243,0
2,Kmeans,0.178865,1
2,Kmeans,0.225045,0
2,Kmeans,0.271459,0
2,Kmeans,0.206302,0
2,Kmeans,0.106935,0
2,Kmeans,0.130946,0
2,Kmeans,0.358283,0
2,Kmeans,0.335499,0
2,Kmeans,0.088123,1
2,Kmeans,0.240052,0
2,Kmeans,0.180901,1
2,Kmeans,0.062589,1
2,Kmeans,0.170514,0
2,Kmeans,0.159493,1
2,Kmeans,0.326888,0
2,Kmeans,0.232368,0
2,Kmeans,0.238193,0
2,Kmeans,0.19664,0
2,Kmeans,0.268792,0
2,Kmeans,0.23714,0
2,Kmeans,0.305814,0
2,Kmeans,0.308596,0
2,Kmeans,0.226211,0
2,Kmeans,0.334198,0
2,Kmeans,0.290771,0
2,Kmeans,0.138381,1
2,Kmeans,0.172254,1
2,Kmeans,0.316264,0
2,Kmeans,0.133014,0
2,Kmeans,0.278813,0
2,Kmeans,0.180847,1
2,Kmeans,0.290498,0
2,Kmeans,0.053214,1
2,Kmeans,0.323636,0
2,Kmeans,0.23726,0
2,Kmeans,0.118039,0
2,Kmeans,0.317366,0
2,Kmeans,-0.027896,1
2,Kmeans,0.312935,0
2,Kmeans,0.308099,0
2,Kmeans,0.320097,0
2,Kmeans,0.131893,0
2,Kmeans,0.244015,0
2,Kmeans,0.299524,0
2,Kmeans,0.29447,0
2,Kmeans,0.136352,0
2,Kmeans,0.345907,0
2,Kmeans,0.125548,0
2,Kmeans,0.303511,0
2,Kmeans,0.238419,0
2,Kmeans,0.064225,1
2,Kmeans,0.220666,0
2,Kmeans,0.130388,1
2,Kmeans,0.220435,0
2,Kmeans,0.129097,1
2,Kmeans,0.13303,1
2,Kmeans,0.302774,0
2,Kmeans,0.252722,0
2,Kmeans,0.072269,1
2,Kmeans,0.245161,0
2,Kmeans,0.348391,0
2,Kmeans,0.145573,0
2,Kmeans,0.254881,0
2,Kmeans,0.220978,0
2,Kmeans,0.199662,1
2,Kmeans,0.149338,0
2,Kmeans,0.057867,1
2,Kmeans,0.073803,1
2,Kmeans,0.358897,0
2,Kmeans,0.230069,0
2,Kmeans,0.34903,0
2,Kmeans,0.125144,1
2,Kmeans,0.18737,0
2,Kmeans,0.1978,0
2,Kmeans,0.225123,1
2,Kmeans,0.284264,0
2,Kmeans,0.333939,0
2,Kmeans,0.193351,0
2,Kmeans,0.213074,0
2,Kmeans,-0.011261,1
2,Kmeans,0.104899,1
2,Kmeans,0.227383,0
2,Kmeans,0.165494,0
2,Kmeans,0.325419,0
2,Kmeans,0.125677,1
2,Kmeans,0.103293,1
2,Kmeans,0.18268,1
2,Kmeans,0.2957,0
2,Kmeans,0.20925,0
2,Kmeans,0.14479,0
2,Kmeans,0.223299,1
2,Kmeans,0.289284,0
2,Kmeans,0.227954,0
2,Kmeans,0.324869,0
2,Kmeans,0.218745,0
2,Kmeans,0.151129,1
2,Kmeans,0.214358,0
2,Kmeans,0.260611,0
2,Kmeans,0.20392,0
2,Kmeans,0.287274,0
2,Kmeans,0.202068,1
2,Kmeans,0.318942,0
2,Kmeans,0.30156,0
2,Kmeans,0.299391,0
2,Kmeans,0.171309,0
2,Kmeans,0.209928,0
2,Kmeans,0.194597,1
2,Kmeans,0.308162,0
2,Kmeans,0.224045,0
2,Kmeans,0.014444,1
2,Kmeans,0.235231,0
2,Kmeans,0.120693,0
2,Kmeans,0.29989,0
2,Kmeans,0.324565,0
2,Kmeans,0.239684,0
2,Kmeans,0.18225,0
2,Kmeans,0.018252,1
2,Kmeans,0.294861,0
2,Kmeans,0.269898,0
2,Kmeans,0.221934,0
2,Kmeans,0.315742,0
2,Kmeans,0.292218,0
2,Kmeans,0.402103,0
2,Kmeans,0.197033,0
2,Kmeans,0.257295,1
2,Kmeans,0.227729,0
2,Kmeans,0.255856,0
2,Kmeans,0.308416,0
2,Kmeans,0.215145,0
2,Kmeans,0.011488,1
2,Kmeans,0.246243,0
2,Kmeans,0.180155,0
2,Kmeans,-0.051204,1
2,Kmeans,0.262492,0
2,Kmeans,0.237833,0
2,Kmeans,0.355897,0
2,Kmeans,0.263467,0
2,Kmeans,0.305823,0
2,Kmeans,0.297997,0
2,Kmeans,0.288139,0
2,Kmeans,0.260153,0
2,Kmeans,0.213729,0
2,Kmeans,0.201824,0
2,Kmeans,0.33106,0
2,Kmeans,0.097786,0
2,Kmeans,0.144545,1
2,Kmeans,0.334372,0
2,Kmeans,0.282671,0
2,Kmeans,0.269474,0
2,Kmeans,0.138616,1
2,Kmeans,0.256712,0
2,Kmeans,0.20227,0
2,Kmeans,0.313672,0
2,Kmeans,0.091314,1
2,Kmeans,0.08837,1
2,Kmeans,0.195932,0
2,Kmeans,0.039516,1
2,Kmeans,0.288697,0
2,Kmeans,0.289682,0
2,Kmeans,0.29266,0
2,Kmeans,0.122536,1
2,Kmeans,0.259332,0
2,Kmeans,0.334865,0
2,Kmeans,0.218881,0
2,Kmeans,0.258731,0
2,Kmeans,0.270233,0
2,Kmeans,0.264297,0
2,Kmeans,0.208536,1
2,Kmeans,0.337262,0
2,Kmeans,0.153907,1
2,Kmeans,0.252915,1
2,Kmeans,0.366917,0
2,Kmeans,-0.02149,1
2,Kmeans,0.081841,1
2,Kmeans,0.264517,0
2,Kmeans,0.190857,1
2,Kmeans,0.073604,0
2,Kmeans,0.324408,0
2,Kmeans,0.236504,0
2,Kmeans,0.197213,0
2,Kmeans,0.340316,0
2,Kmeans,0.140601,1
2,Kmeans,0.294355,0
2,Kmeans,0.233227,1
2,Kmeans,0.232759,1
2,Kmeans,0.14255,0
2,Kmeans,0.205682,0
2,Kmeans,0.277232,0
2,Kmeans,0.130739,1
2,Kmeans,0.241965,1
2,Kmeans,0.304943,0
2,Kmeans,0.028664,1
2,Kmeans,-0.008666,1
2,Kmeans,0.026094,1
2,Kmeans,0.290901,0
2,Kmeans,0.291763,0
2,Kmeans,0.167934,0
2,Kmeans,0.30743,0
2,Kmeans,0.288049,0
2,Kmeans,0.238032,0
2,Kmeans,0.039933,1
2,Kmeans,0.132294,0
2,Kmeans,0.133873,0
2,Kmeans,0.212382,0
2,Kmeans,0.122679,1
2,Kmeans,0.131818,0
2,Kmeans,0.297045,0
2,Kmeans,0.328935,0
2,Kmeans,0.298985,0
2,Kmeans,0.133883,1
2,Kmeans,0.130772,0
2,Kmeans,0.285914,0
2,Kmeans,0.08188,1
2,Kmeans,0.210822,0
2,Kmeans,0.354672,0
2,Kmeans,0.211089,0
2,Kmeans,0.193197,0
2,Kmeans,0.228239,0
2,Kmeans,0.082349,1
2,Kmeans,0.052403,1
2,Kmeans,0.338749,0
2,Kmeans,0.1595,1
2,Kmeans,0.241186,0
2,Kmeans,0.175102,0
2,Kmeans,0.154616,0
2,Kmeans,0.182665,0
2,Kmeans,0.207027,1
2,Kmeans,0.136482,0
2,Kmeans,0.086362,1
2,Kmeans,0.100487,1
2,Kmeans,0.120516,1
2,Kmeans,0.073243,0
2,Kmeans,0.06496,1
2,Kmeans,0.233789,0
2,Kmeans,0.366835,0
2,Kmeans,0.270859,0
2,Kmeans,0.279991,0
2,Kmeans,0.171274,0
2,Kmeans,0.244713,1
2,Kmeans,0.194316,0
2,Kmeans,0.121694,0
2,Kmeans,0.306664,0
2,Kmeans,0.246273,0
2,Kmeans,0.332237,0
2,Kmeans,0.100158,0
2,Kmeans,0.295585,0
2,Kmeans,0.261798,0
2,Kmeans,0.328445,0
2,Kmeans,0.323137,0
2,Kmeans,0.308326,0
2,Kmeans,0.237975,0
2,Kmeans,0.358748,0
2,Kmeans,0.200012,1
2,Kmeans,0.286253,0
2,Kmeans,0.376983,0
2,Kmeans,0.149119,1
2,Kmeans,0.242059,0
2,Kmeans,0.146979,1
2,Kmeans,0.34465,0
2,Kmeans,0.304274,0
2,Kmeans,0.191301,0
2,Kmeans,0.025898,1
2,Kmeans,0.186198,0
2,Kmeans,-0.071622,1
2,Kmeans,0.193558,1
2,Kmeans,0.24736,0
2,Kmeans,0.209895,1
2,Kmeans,0.366654,0
2,Kmeans,0.116871,0
2,Kmeans,0.288555,0
2,Kmeans,0.225179,0
2,Kmeans,0.251125,0
2,Kmeans,0.100062,1
2,Kmeans,0.170799,1
2,Kmeans,0.170863,0
2,Kmeans,0.093195,0
2,Kmeans,0.277307,0
2,Kmeans,0.338627,0
2,Kmeans,0.238206,0
2,Kmeans,0.018536,1
2,Kmeans,0.168282,0
2,Kmeans,0.353187,0
2,Kmeans,0.07423,1
2,Kmeans,0.180101,0
2,Kmeans,0.30938,0
2,Kmeans,0.218815,0
2,Kmeans,0.208539,0
2,Kmeans,0.215099,0
2,Kmeans,0.303317,0
2,Kmeans,0.101807,1
2,Kmeans,0.155468,0
2,Kmeans,0.163364,1
2,Kmeans,0.197369,1
2,Kmeans,0.004918,1
2,Kmeans,0.166598,0
2,Kmeans,0.283524,0
2,Kmeans,0.28104,0
2,Kmeans,0.087203,0
2,Kmeans,0.384567,0
2,Kmeans,0.263503,0
2,Kmeans,0.015232,1
2,Kmeans,0.299811,0
2,Kmeans,0.249647,1
2,Kmeans,0.174199,1
2,Kmeans,0.084499,1
2,Kmeans,0.361311,0
2,Kmeans,0.182889,0
2,Kmeans,0.275157,0
2,Kmeans,0.38318,0
2,Kmeans,0.279166,0
2,Kmeans,0.313288,0
2,Kmeans,0.208257,0
2,Kmeans,0.261525,0
2,Kmeans,0.190771,0
2,Kmeans,0.329422,0
2,Kmeans,0.018059,1
2,Kmeans,-0.087738,1
2,Kmeans,0.201382,1
2,Kmeans,0.267359,0
2,Kmeans,0.293036,0
2,Kmeans,0.137998,1
2,Kmeans,0.184266,0
2,Kmeans,-0.022258,1
2,Kmeans,0.096191,1
2,Kmeans,0.155627,1
2,Kmeans,0.326653,0
2,Kmeans,0.244326,0
2,Kmeans,0.197447,0
2,Kmeans,0.23593,0
2,Kmeans,0.100369,1
2,Kmeans,0.25098,0
2,Kmeans,0.0688,1
2,Kmeans,0.080872,1
2,Kmeans,0.223903,0
2,Kmeans,0.220757,1
2,Kmeans,0.280267,0
2,Kmeans,0.131571,0
2,Kmeans,0.290792,0
2,Kmeans,0.328935,0
2,Kmeans,0.195413,0
2,Kmeans,0.027147,1
2,Kmeans,0.21478,0
2,Kmeans,-0.017578,1
2,Kmeans,0.298992,0
2,Kmeans,0.233804,0
2,Kmeans,0.282632,0
2,Kmeans,0.108498,0
2,Kmeans,0.247379,0
2,Kmeans,0.334295,0
2,Kmeans,0.279711,0
2,Kmeans,0.112229,1
2,Kmeans,0.261135,0
2,Kmeans,0.238859,0
2,Kmeans,0.257043,0
2,Kmeans,0.238397,1
2,Kmeans,0.185402,0
2,Kmeans,0.312367,0
2,Kmeans,0.238895,1
2,Kmeans,0.077305,1
2,Kmeans,0.086297,0
2,Kmeans,0.049019,1
2,Kmeans,0.195934,1
2,Kmeans,0.218888,1
2,Kmeans,0.253238,0
2,Kmeans,0.350804,0
2,Kmeans,0.234284,0
2,Kmeans,0.363388,0
2,Kmeans,0.208312,0
2,Kmeans,0.157329,1
2,Kmeans,0.236101,0
2,Kmeans,0.252612,0
2,Kmeans,0.120415,1
2,Kmeans,0.156677,0
2,Kmeans,0.206182,0
2,Kmeans,0.16313,0
2,Kmeans,0.196852,0
2,Kmeans,0.2598,1
2,Kmeans,0.117359,0
2,Kmeans,0.260273,1
2,Kmeans,0.060114,0
2,Kmeans,0.239136,0
2,Kmeans,0.286656,0
2,Kmeans,0.235052,0
2,Kmeans,0.379425,0
2,Kmeans,0.313159,0
2,Kmeans,0.243387,0
2,Kmeans,0.199094,1
2,Kmeans,0.358003,0
2,Kmeans,0.273052,0
2,Kmeans,0.290318,0
2,Kmeans,0.074858,0
2,Kmeans,0.206398,0
2,Kmeans,0.270533,0
2,Kmeans,0.272628,0
2,Kmeans,0.355023,0
2,Kmeans,0.295291,0
2,Kmeans,0.251924,0
2,Kmeans,0.197087,1
2,Kmeans,0.314158,0
2,Kmeans,0.255262,0
2,Kmeans,0.110859,0
2,Kmeans,0.210619,0
2,Kmeans,0.270999,0
2,Kmeans,0.200474,0
2,Kmeans,0.285319,0
2,Kmeans,0.176829,1
2,Kmeans,0.200292,1
2,Kmeans,0.210592,0
2,Kmeans,0.190217,0
2,Kmeans,0.310733,0
2,Kmeans,0.212504,0
2,Kmeans,0.230296,0
2,Kmeans,0.242788,0
2,Kmeans,0.283037,0
2,Kmeans,0.238166,0
2,Kmeans,0.164101,0
2,Kmeans,0.294702,0
2,Kmeans,0.299427,0
2,Kmeans,0.191301,0
2,Kmeans,0.261582,0
2,Kmeans,0.100986,0
2,Kmeans,0.380142,0
2,Kmeans,0.289641,0
2,Kmeans,0.179479,0
2,Kmeans,0.026504,1
2,Kmeans,0.254752,0
2,Kmeans,0.302708,0
2,Kmeans,0.346656,0
2,Kmeans,0.320223,0
2,Kmeans,0.112684,0
2,Kmeans,0.178398,1
2,Kmeans,0.385114,0
2,Kmeans,0.206838,1
2,Kmeans,0.32596,0
2,Kmeans,0.17281,1
2,Kmeans,0.158552,1
2,Kmeans,0.308113,0
2,Kmeans,0.321479,0
2,Kmeans,0.1665,1
2,Kmeans,0.040834,1
2,Kmeans,0.26995,0
2,Kmeans,0.156804,1
2,Kmeans,0.365493,0
2,Kmeans,0.259703,0
2,Kmeans,0.199201,1
2,Kmeans,0.107124,1
2,Kmeans,0.091888,1
2,Kmeans,0.10031,1
2,Kmeans,0.217345,0
2,Kmeans,0.102827,1
2,Kmeans,0.101399,1
2,Kmeans,0.164539,1
2,Kmeans,0.155288,0
2,Kmeans,0.286275,0
2,Kmeans,0.268232,0
2,Kmeans,0.209268,0
2,Kmeans,0.14465,1
2,Kmeans,-0.084734,1
2,Kmeans,0.308237,0
2,Kmeans,0.268272,0
2,Kmeans,0.246285,0
2,Kmeans,0.177437,0
2,Kmeans,0.317588,0
2,Kmeans,0.197693,0
2,Kmeans,0.182005,1
2,Kmeans,0.055892,1
2,Kmeans,0.224225,0
2,Kmeans,0.247982,0
2,Kmeans,0.130664,0
2,Kmeans,0.296235,0
2,Kmeans,0.037204,1
2,Kmeans,0.335198,0
2,Kmeans,0.335176,0
2,Kmeans,0.179008,1
2,Kmeans,0.193273,0
2,Kmeans,0.229089,1
2,Kmeans,-0.031247,1
2,Kmeans,0.043505,1
2,Kmeans,0.321913,0
2,Kmeans,0.312433,0
2,Kmeans,-0.018958,1
2,Kmeans,0.377123,0
2,Kmeans,0.235985,0
2,Kmeans,0.290269,0
2,Kmeans,0.189127,1
2,Kmeans,0.319699,0
2,Kmeans,0.34738,0
2,Kmeans,0.223499,0
2,Kmeans,0.16275,0
2,Kmeans,0.066288,1
2,Kmeans,0.231785,0
