k,type,score,label
2,Kmeans,0.162006,0
2,Kmeans,0.047677,0
2,Kmeans,0.166303,0
2,Kmeans,0.086722,1
2,Kmeans,0.385463,1
2,Kmeans,0.096277,0
2,Kmeans,0.142033,0
2,Kmeans,0.175179,1
2,Kmeans,0.45618,0
2,Kmeans,0.454982,0
2,Kmeans,0.085331,0
2,Kmeans,0.422666,1
2,Kmeans,0.45991,1
2,Kmeans,0.447318,1
2,Kmeans,0.388982,0
2,Kmeans,0.338598,1
2,Kmeans,0.056757,1
2,Kmeans,0.307717,1
2,Kmeans,0.051274,0
2,Kmeans,0.188789,0
2,Kmeans,0.432162,1
2,Kmeans,0.421863,0
2,Kmeans,0.219974,1
2,Kmeans,0.160242,0
2,Kmeans,0.201941,0
2,Kmeans,0.421239,1
2,Kmeans,0.202903,1
2,Kmeans,0.133356,0
2,Kmeans,0.470723,0
2,Kmeans,0.178851,1
2,Kmeans,-0.048722,0
2,Kmeans,0.489547,1
2,Kmeans,0.39413,1
2,Kmeans,0.036386,1
2,Kmeans,0.357143,1
2,Kmeans,0.444273,0
2,Kmeans,0.432575,0
2,Kmeans,0.363795,0
2,Kmeans,0.441301,1
2,Kmeans,0.384005,0
2,Kmeans,0.252262,1
2,Kmeans,0.151603,0
2,Kmeans,0.45262,0
2,Kmeans,0.388012,1
2,Kmeans,0.109978,1
2,Kmeans,0.23798,0
2,Kmeans,0.454753,1
2,Kmeans,0.105254,0
2,Kmeans,0.247771,0
2,Kmeans,0.182856,0
2,Kmeans,0.154693,0
2,Kmeans,0.217151,1
2,Kmeans,0.466435,0
2,Kmeans,0.392149,1
2,Kmeans,0.460907,1
2,Kmeans,0.437822,1
2,Kmeans,0.459989,1
2,Kmeans,0.094572,0
2,Kmeans,0.389856,1
2,Kmeans,0.358177,1
2,Kmeans,0.349791,1
2,Kmeans,0.430848,1
2,Kmeans,0.071333,0
2,Kmeans,0.009697,1
2,Kmeans,0.26251,0
2,Kmeans,0.398104,1
2,Kmeans,0.307007,1
2,Kmeans,0.035517,0
2,Kmeans,0.433301,1
2,Kmeans,0.402357,0
2,Kmeans,0.252085,0
2,Kmeans,0.237345,0
2,Kmeans,0.383222,1
2,Kmeans,0.386229,1
2,Kmeans,0.266319,0
2,Kmeans,0.378601,0
2,Kmeans,0.153314,1
2,Kmeans,0.227366,0
2,Kmeans,0.455817,0
2,Kmeans,0.250351,1
2,Kmeans,0.278081,0
2,Kmeans,0.458898,0
2,Kmeans,0.354668,0
2,Kmeans,0.386341,0
2,Kmeans,0.335734,1
2,Kmeans,0.367408,1
2,Kmeans,0.463606,0
2,Kmeans,0.198052,0
2,Kmeans,0.457932,1
2,Kmeans,0.372696,1
2,Kmeans,0.157385,1
2,Kmeans,0.383838,1
2,Kmeans,0.146093,0
2,Kmeans,0.320507,1
2,Kmeans,0.312858,0
2,Kmeans,0.27156,1
2,Kmeans,0.471524,1
2,Kmeans,0.326362,1
2,Kmeans,0.382425,1
2,Kmeans,0.385285,0
2,Kmeans,0.467392,1
2,Kmeans,0.253303,0
2,Kmeans,0.417452,0
2,Kmeans,0.123654,0
2,Kmeans,0.283698,0
2,Kmeans,0.237089,0
2,Kmeans,0.355845,1
2,Kmeans,0.459982,1
2,Kmeans,0.400829,1
2,Kmeans,0.347759,1
2,Kmeans,0.254414,1
2,Kmeans,0.374103,0
2,Kmeans,0.259749,0
2,Kmeans,0.291755,1
2,Kmeans,0.469674,0
2,Kmeans,0.287203,1
2,Kmeans,0.376083,1
2,Kmeans,0.304122,1
2,Kmeans,0.394535,1
2,Kmeans,0.17266,1
2,Kmeans,0.441576,0
2,Kmeans,0.42937,0
2,Kmeans,0.425859,1
2,Kmeans,0.372752,1
2,Kmeans,0.322538,1
2,Kmeans,0.268653,0
2,Kmeans,0.451648,1
2,Kmeans,0.021739,0
2,Kmeans,0.25245,1
2,Kmeans,0.069823,1
2,Kmeans,0.163289,1
2,Kmeans,0.44975,1
2,Kmeans,0.42102,0
2,Kmeans,0.153337,0
2,Kmeans,0.085735,0
2,Kmeans,0.029039,0
2,Kmeans,0.107437,0
2,Kmeans,0.495001,1
2,Kmeans,0.405875,1
2,Kmeans,0.422477,1
2,Kmeans,0.118703,1
2,Kmeans,0.462182,1
2,Kmeans,0.272164,0
2,Kmeans,0.421927,0
2,Kmeans,0.285843,1
2,Kmeans,-0.009469,0
2,Kmeans,0.366591,1
2,Kmeans,0.445919,0
2,Kmeans,0.204014,1
2,Kmeans,0.368081,1
2,Kmeans,0.400287,0
2,Kmeans,0.351133,1
2,Kmeans,0.142205,0
2,Kmeans,0.359478,1
2,Kmeans,0.475311,1
2,Kmeans,0.376035,0
2,Kmeans,0.267207,0
2,Kmeans,0.322313,1
2,Kmeans,0.219479,0
2,Kmeans,0.398534,1
2,Kmeans,0.263566,1
2,Kmeans,0.473891,1
2,Kmeans,0.383163,0
2,Kmeans,0.21665,0
2,Kmeans,-0.005699,0
2,Kmeans,0.406271,1
2,Kmeans,0.335403,1
2,Kmeans,0.3084,1
2,Kmeans,0.311216,0
2,Kmeans,0.261354,1
2,Kmeans,0.307737,0
2,Kmeans,0.303313,0
2,Kmeans,0.450123,1
2,Kmeans,0.472455,1
2,Kmeans,0.222807,1
2,Kmeans,0.410123,1
2,Kmeans,0.273067,1
2,Kmeans,0.387207,0
2,Kmeans,0.429634,1
2,Kmeans,0.288133,0
2,Kmeans,0.026699,0
2,Kmeans,0.457926,1
2,Kmeans,0.002402,1
2,Kmeans,0.458843,1
2,Kmeans,0.057736,0
2,Kmeans,0.19872,1
2,Kmeans,0.050937,0
2,Kmeans,0.49991,1
2,Kmeans,0.212673,0
2,Kmeans,0.256438,0
2,Kmeans,0.485234,1
2,Kmeans,0.413991,1
2,Kmeans,0.242276,0
2,Kmeans,0.458667,1
2,Kmeans,0.265768,0
2,Kmeans,0.443859,0
2,Kmeans,0.352417,1
2,Kmeans,0.187783,1
2,Kmeans,0.403143,1
2,Kmeans,0.133774,0
2,Kmeans,0.326012,1
2,Kmeans,0.379384,1
2,Kmeans,0.455393,0
2,Kmeans,0.300508,0
2,Kmeans,0.140567,0
2,Kmeans,0.253479,0
2,Kmeans,0.399692,1
2,Kmeans,0.434003,0
2,Kmeans,0.258572,1
2,Kmeans,0.328455,0
2,Kmeans,0.500387,1
2,Kmeans,0.419015,0
2,Kmeans,0.318186,1
2,Kmeans,0.301988,0
2,Kmeans,0.46171,0
2,Kmeans,-0.041618,0
2,Kmeans,0.234061,1
2,Kmeans,0.315237,1
2,Kmeans,0.49074,1
2,Kmeans,0.361402,0
2,Kmeans,0.086813,0
2,Kmeans,0.315206,1
2,Kmeans,0.174782,0
2,Kmeans,0.46152,0
2,Kmeans,0.267832,0
2,Kmeans,0.136795,0
2,Kmeans,0.381544,0
2,Kmeans,0.36029,1
2,Kmeans,0.44482,1
2,Kmeans,0.294704,0
2,Kmeans,0.263997,0
2,Kmeans,0.382155,1
2,Kmeans,0.378776,1
2,Kmeans,0.439677,1
2,Kmeans,0.374078,0
2,Kmeans,0.22322,1
2,Kmeans,0.26077,1
2,Kmeans,0.176088,0
2,Kmeans,0.475345,1
2,Kmeans,0.472575,1
2,Kmeans,0.375021,0
2,Kmeans,0.431606,1
2,Kmeans,0.238103,0
2,Kmeans,0.388131,1
2,Kmeans,0.127529,0
2,Kmeans,0.345824,1
2,Kmeans,0.096528,0
2,Kmeans,0.281739,1
2,Kmeans,0.210944,1
2,Kmeans,0.439917,0
2,Kmeans,0.314616,1
2,Kmeans,0.409287,1
2,Kmeans,0.37412,1
2,Kmeans,0.395685,1
2,Kmeans,0.349079,1
2,Kmeans,0.402159,1
2,Kmeans,0.281321,1
2,Kmeans,0.44002,1
2,Kmeans,0.258915,0
2,Kmeans,0.148038,1
2,Kmeans,0.269132,0
2,Kmeans,0.11445,0
2,Kmeans,0.471276,1
2,Kmeans,0.118327,0
2,Kmeans,0.367602,1
2,Kmeans,0.329655,0
2,Kmeans,0.231505,1
2,Kmeans,0.398238,1
2,Kmeans,0.445859,0
2,Kmeans,0.155701,1
2,Kmeans,0.449056,0
2,Kmeans,0.250779,1
2,Kmeans,0.448945,0
2,Kmeans,0.317051,1
2,Kmeans,0.484082,1
2,Kmeans,0.474253,1
2,Kmeans,0.325758,1
2,Kmeans,0.276419,1
2,Kmeans,0.183757,0
2,Kmeans,0.373047,0
2,Kmeans,0.134475,0
2,Kmeans,0.428314,1
2,Kmeans,0.413391,1
2,Kmeans,0.384569,1
2,Kmeans,0.117224,0
2,Kmeans,0.179556,1
2,Kmeans,0.327989,1
2,Kmeans,0.427568,1
2,Kmeans,0.154043,1
2,Kmeans,0.467696,1
2,Kmeans,0.458222,0
2,Kmeans,0.376907,1
2,Kmeans,0.025192,0
2,Kmeans,0.454909,1
2,Kmeans,0.35916,0
2,Kmeans,0.414573,1
2,Kmeans,0.307962,0
2,Kmeans,0.452155,1
2,Kmeans,0.337366,1
2,Kmeans,0.20292,0
2,Kmeans,0.377622,1
2,Kmeans,0.247751,0
2,Kmeans,0.446033,1
2,Kmeans,0.384416,0
2,Kmeans,0.25017,1
2,Kmeans,0.430539,1
2,Kmeans,0.412571,0
2,Kmeans,0.171958,0
2,Kmeans,0.451961,1
2,Kmeans,0.032283,1
2,Kmeans,0.36269,1
2,Kmeans,0.478618,1
2,Kmeans,0.438795,1
2,Kmeans,0.462586,0
2,Kmeans,0.147618,1
2,Kmeans,0.417712,1
2,Kmeans,0.458317,1
2,Kmeans,0.01661,1
2,Kmeans,0.454657,0
2,Kmeans,0.463651,1
2,Kmeans,0.430532,0
2,Kmeans,0.49149,1
2,Kmeans,0.266634,1
2,Kmeans,0.132531,0
2,Kmeans,-0.006848,0
2,Kmeans,0.423038,1
2,Kmeans,0.299607,0
2,Kmeans,0.400558,1
2,Kmeans,0.148761,0
2,Kmeans,0.164553,0
2,Kmeans,0.065587,1
2,Kmeans,0.378075,1
2,Kmeans,0.446965,1
2,Kmeans,0.218992,1
2,Kmeans,0.233821,1
2,Kmeans,0.441412,1
2,Kmeans,0.435095,0
2,Kmeans,0.3694,1
2,Kmeans,0.341407,1
2,Kmeans,0.132901,1
2,Kmeans,0.309483,1
2,Kmeans,0.191187,0
2,Kmeans,0.207068,1
2,Kmeans,0.301354,0
2,Kmeans,0.263806,1
2,Kmeans,0.388747,1
2,Kmeans,0.122813,1
2,Kmeans,0.264644,1
2,Kmeans,0.123261,0
2,Kmeans,0.345459,1
2,Kmeans,0.099041,0
2,Kmeans,0.309175,1
2,Kmeans,0.181579,1
2,Kmeans,0.318307,0
2,Kmeans,0.186724,0
2,Kmeans,0.117157,0
2,Kmeans,0.467267,0
2,Kmeans,0.400436,1
2,Kmeans,0.070826,1
2,Kmeans,0.309483,1
2,Kmeans,0.018662,1
2,Kmeans,0.491747,1
2,Kmeans,0.373732,1
2,Kmeans,0.361176,1
2,Kmeans,0.311834,1
2,Kmeans,0.487721,1
2,Kmeans,0.439646,1
2,Kmeans,0.471791,1
2,Kmeans,0.013431,0
2,Kmeans,0.147606,0
2,Kmeans,0.241879,0
2,Kmeans,0.184083,1
2,Kmeans,0.447775,1
2,Kmeans,0.409389,1
2,Kmeans,0.439739,0
2,Kmeans,0.39825,1
2,Kmeans,0.402876,1
2,Kmeans,0.371265,1
2,Kmeans,0.272701,1
2,Kmeans,0.445671,1
2,Kmeans,0.387571,1
2,Kmeans,0.468685,0
2,Kmeans,0.477279,1
2,Kmeans,0.237586,1
2,Kmeans,0.464779,0
2,Kmeans,0.059707,0
2,Kmeans,0.121429,0
2,Kmeans,0.264837,0
2,Kmeans,0.087313,0
2,Kmeans,0.413145,1
2,Kmeans,0.412932,1
2,Kmeans,0.230353,1
2,Kmeans,0.370744,0
2,Kmeans,0.448757,1
2,Kmeans,0.341156,1
2,Kmeans,0.458863,0
2,Kmeans,0.434577,0
2,Kmeans,0.340005,0
2,Kmeans,0.212999,1
2,Kmeans,0.291162,1
2,Kmeans,0.440746,0
2,Kmeans,0.508357,1
2,Kmeans,0.365612,1
2,Kmeans,0.303701,1
2,Kmeans,0.313727,1
2,Kmeans,0.292086,1
2,Kmeans,0.395464,1
2,Kmeans,0.310983,1
2,Kmeans,0.434476,0
2,Kmeans,0.324124,1
2,Kmeans,0.227165,0
2,Kmeans,0.364267,1
2,Kmeans,0.065427,1
2,Kmeans,0.466213,1
2,Kmeans,0.385255,1
2,Kmeans,0.352326,1
2,Kmeans,0.434526,0
2,Kmeans,0.439031,1
2,Kmeans,0.339153,1
2,Kmeans,0.371564,0
2,Kmeans,-0.017228,0
2,Kmeans,0.400694,1
2,Kmeans,0.355529,1
2,Kmeans,0.013719,0
2,Kmeans,0.056417,0
2,Kmeans,0.330774,1
2,Kmeans,0.32454,1
2,Kmeans,0.448802,0
2,Kmeans,0.35888,0
2,Kmeans,0.160601,0
2,Kmeans,0.427166,1
2,Kmeans,0.2785,1
2,Kmeans,0.467041,0
2,Kmeans,0.442013,1
2,Kmeans,0.336686,1
2,Kmeans,0.388325,1
2,Kmeans,0.177328,1
2,Kmeans,0.409622,1
2,Kmeans,0.464929,1
2,Kmeans,0.455439,1
2,Kmeans,0.414938,0
2,Kmeans,0.419656,1
2,Kmeans,0.393197,1
2,Kmeans,0.239005,0
2,Kmeans,0.350665,1
2,Kmeans,0.251862,1
2,Kmeans,-0.025477,0
2,Kmeans,0.428233,1
2,Kmeans,0.27655,1
2,Kmeans,0.405078,0
2,Kmeans,0.446903,1
2,Kmeans,0.396514,1
2,Kmeans,0.056749,0
2,Kmeans,0.401315,0
2,Kmeans,0.081084,0
2,Kmeans,0.35361,0
2,Kmeans,0.228162,0
2,Kmeans,0.389527,1
2,Kmeans,0.430022,1
2,Kmeans,0.159472,1
2,Kmeans,0.450441,1
2,Kmeans,0.467007,0
2,Kmeans,0.165651,1
2,Kmeans,0.050661,1
2,Kmeans,0.482713,1
2,Kmeans,0.370868,0
2,Kmeans,0.50229,1
2,Kmeans,0.116504,0
2,Kmeans,0.267133,1
2,Kmeans,0.20896,0
2,Kmeans,0.265919,1
2,Kmeans,0.319807,1
2,Kmeans,0.241933,0
2,Kmeans,0.244529,1
2,Kmeans,0.33357,0
2,Kmeans,0.234604,0
2,Kmeans,0.463029,1
2,Kmeans,0.408141,1
2,Kmeans,0.373865,0
2,Kmeans,0.081267,0
2,Kmeans,0.281883,1
2,Kmeans,0.490508,1
2,Kmeans,0.397419,1
2,Kmeans,0.203048,1
2,Kmeans,0.484056,1
2,Kmeans,0.444252,1
2,Kmeans,0.426297,1
2,Kmeans,0.42539,0
2,Kmeans,0.258864,1
2,Kmeans,0.440176,1
2,Kmeans,0.448461,0
2,Kmeans,0.347325,1
2,Kmeans,0.411911,1
2,Kmeans,0.198704,1
2,Kmeans,0.111496,1
2,Kmeans,0.400606,0
2,Kmeans,0.402834,1
2,Kmeans,0.291983,0
2,Kmeans,0.279503,1
2,Kmeans,0.091834,1
2,Kmeans,0.44152,1
2,Kmeans,0.357263,1
2,Kmeans,0.370746,1
2,Kmeans,0.000514,0
2,Kmeans,0.13383,1
2,Kmeans,0.225441,1
2,Kmeans,0.109556,0
2,Kmeans,0.442664,0
2,Kmeans,0.277334,1
2,Kmeans,0.358079,1
2,Kmeans,0.450092,1
2,Kmeans,0.378067,1
2,Kmeans,0.43271,1
2,Kmeans,0.383502,1
2,Kmeans,0.008876,0
2,Kmeans,0.35876,1
2,Kmeans,0.398924,1
2,Kmeans,0.418918,1
2,Kmeans,0.318683,0
2,Kmeans,0.3292,1
2,Kmeans,0.408758,0
2,Kmeans,0.294319,1
2,Kmeans,0.052375,1
2,Kmeans,0.016399,1
2,Kmeans,0.418551,1
2,Kmeans,0.449685,1
2,Kmeans,0.361751,1
2,Kmeans,0.111603,0
2,Kmeans,0.241653,0
2,Kmeans,0.415804,1
2,Kmeans,0.383822,1
2,Kmeans,0.231938,1
2,Kmeans,0.240619,0
2,Kmeans,0.356581,0
2,Kmeans,0.002075,0
2,Kmeans,0.434807,1
2,Kmeans,0.377796,1
2,Kmeans,0.410452,0
2,Kmeans,0.337102,1
2,Kmeans,0.049395,1
2,Kmeans,0.183152,1
2,Kmeans,0.397567,1
2,Kmeans,0.464813,0
2,Kmeans,0.228248,1
2,Kmeans,0.462617,1
2,Kmeans,0.318685,0
2,Kmeans,0.240906,1
2,Kmeans,0.439477,0
2,Kmeans,0.408637,0
2,Kmeans,0.380079,1
2,Kmeans,0.345857,0
2,Kmeans,0.345479,0
2,Kmeans,0.18246,0
2,Kmeans,0.357953,1
2,Kmeans,0.455948,1
2,Kmeans,0.133655,0
2,Kmeans,0.209246,0
2,Kmeans,0.344191,1
2,Kmeans,0.376475,0
2,Kmeans,0.249061,0
2,Kmeans,0.385039,0
2,Kmeans,0.449716,0
2,Kmeans,0.24282,1
2,Kmeans,0.426945,1
2,Kmeans,0.232428,0
2,Kmeans,0.439242,1
2,Kmeans,0.451948,1
2,Kmeans,0.384638,1
2,Kmeans,0.444575,1
2,Kmeans,0.464789,1
2,Kmeans,0.460075,1
2,Kmeans,0.165347,1
2,Kmeans,0.365802,1
2,Kmeans,0.22252,0
2,Kmeans,0.425284,1
2,Kmeans,0.391662,1
2,Kmeans,0.119385,0
2,Kmeans,0.45407,0
2,Kmeans,0.30467,1
2,Kmeans,0.464114,0
2,Kmeans,0.034989,0
2,Kmeans,0.490808,1
2,Kmeans,0.29923,1
2,Kmeans,0.404061,1
2,Kmeans,0.333262,0
2,Kmeans,0.502086,1
2,Kmeans,0.068341,1
2,Kmeans,0.381768,1
2,Kmeans,0.310386,0
2,Kmeans,0.464292,0
2,Kmeans,0.439825,0
2,Kmeans,0.176337,0
2,Kmeans,0.431035,1
2,Kmeans,-0.011729,0
2,Kmeans,0.17205,1
2,Kmeans,0.397034,1
2,Kmeans,0.354978,0
2,Kmeans,0.266571,1
2,Kmeans,0.144861,1
2,Kmeans,0.302857,1
2,Kmeans,0.357154,1
2,Kmeans,0.336981,0
2,Kmeans,0.374481,0
2,Kmeans,0.416062,0
2,Kmeans,0.468351,1
2,Kmeans,0.317197,1
2,Kmeans,0.134355,0
2,Kmeans,0.246492,0
2,Kmeans,0.453231,1
2,Kmeans,0.384043,1
2,Kmeans,0.166605,1
2,Kmeans,0.366175,1
2,Kmeans,0.37757,1
2,Kmeans,0.354654,1
2,Kmeans,0.308832,0
2,Kmeans,0.175729,1
2,Kmeans,0.19431,1
2,Kmeans,0.065741,1
2,Kmeans,0.432289,0
2,Kmeans,0.173153,0
2,Kmeans,0.127079,0
2,Kmeans,0.24819,0
2,Kmeans,0.434357,0
2,Kmeans,0.43436,0
2,Kmeans,0.022376,0
2,Kmeans,0.010908,0
2,Kmeans,0.285403,0
2,Kmeans,0.335113,0
2,Kmeans,0.105081,1
2,Kmeans,0.295568,0
2,Kmeans,0.203628,0
2,Kmeans,0.278803,1
2,Kmeans,0.367885,1
2,Kmeans,0.277326,0
2,Kmeans,0.221117,1
2,Kmeans,0.160162,1
2,Kmeans,0.164385,1
2,Kmeans,0.460099,0
2,Kmeans,0.384492,1
2,Kmeans,0.451644,0
2,Kmeans,0.232915,0
2,Kmeans,0.327128,1
2,Kmeans,0.357868,1
2,Kmeans,0.255235,1
2,Kmeans,0.231872,0
2,Kmeans,0.444824,1
2,Kmeans,0.307126,1
2,Kmeans,0.339813,0
2,Kmeans,0.385959,1
2,Kmeans,0.310341,1
2,Kmeans,0.268727,1
2,Kmeans,0.111055,1
2,Kmeans,0.409733,1
2,Kmeans,0.228297,0
2,Kmeans,0.421916,1
2,Kmeans,0.461014,1
2,Kmeans,0.157482,0
2,Kmeans,0.432923,0
2,Kmeans,0.319758,1
2,Kmeans,0.420064,0
2,Kmeans,0.209444,1
2,Kmeans,0.129423,0
2,Kmeans,0.474215,1
2,Kmeans,0.462323,0
2,Kmeans,0.093795,1
2,Kmeans,0.220337,0
2,Kmeans,0.035732,1
2,Kmeans,0.226389,0
2,Kmeans,0.384435,1
2,Kmeans,0.138045,0
2,Kmeans,0.291626,1
2,Kmeans,0.237247,1
2,Kmeans,0.43369,0
2,Kmeans,0.45721,0
2,Kmeans,0.402369,1
2,Kmeans,0.114168,1
2,Kmeans,0.265066,1
2,Kmeans,0.060505,0
2,Kmeans,0.363484,1
2,Kmeans,0.479302,1
2,Kmeans,0.420509,1
2,Kmeans,0.404304,1
2,Kmeans,0.427278,1
2,Kmeans,0.427774,1
2,Kmeans,0.440668,0
2,Kmeans,0.246869,0
2,Kmeans,0.347692,1
2,Kmeans,0.434191,0
2,Kmeans,0.417006,1
2,Kmeans,0.242639,0
2,Kmeans,0.4198,0
2,Kmeans,0.319679,1
2,Kmeans,0.288534,1
2,Kmeans,0.225169,0
2,Kmeans,0.273283,1
2,Kmeans,0.201709,1
2,Kmeans,0.230385,1
2,Kmeans,0.00585,0
2,Kmeans,0.147659,0
2,Kmeans,0.466285,0
2,Kmeans,0.394115,1
2,Kmeans,0.365314,0
2,Kmeans,0.406435,1
2,Kmeans,0.336506,0
2,Kmeans,0.090205,1
2,Kmeans,0.38345,1
2,Kmeans,0.439854,1
2,Kmeans,0.350522,1
2,Kmeans,0.258871,1
2,Kmeans,0.433052,1
2,Kmeans,0.381368,0
2,Kmeans,0.217876,0
2,Kmeans,0.164799,0
2,Kmeans,0.138213,0
2,Kmeans,0.473103,1
2,Kmeans,0.458711,1
2,Kmeans,0.138442,1
2,Kmeans,0.425721,1
2,Kmeans,0.089661,0
2,Kmeans,0.453864,0
2,Kmeans,0.47536,1
2,Kmeans,0.370143,1
2,Kmeans,0.353932,1
2,Kmeans,0.201319,0
2,Kmeans,0.390656,1
2,Kmeans,0.115466,1
2,Kmeans,0.496301,1
2,Kmeans,0.398834,1
2,Kmeans,0.279019,0
2,Kmeans,0.052382,0
2,Kmeans,0.393377,1
2,Kmeans,0.118523,1
2,Kmeans,0.158419,1
2,Kmeans,0.394426,1
2,Kmeans,0.168049,0
2,Kmeans,0.3525,1
2,Kmeans,0.146953,1
2,Kmeans,0.341125,0
2,Kmeans,0.463473,1
2,Kmeans,0.240562,1
2,Kmeans,0.16838,1
2,Kmeans,0.460936,1
2,Kmeans,0.435207,1
2,Kmeans,0.311372,1
2,Kmeans,0.312094,1
2,Kmeans,0.431694,1
2,Kmeans,0.410117,1
2,Kmeans,0.150425,0
2,Kmeans,0.361799,1
2,Kmeans,0.460793,0
2,Kmeans,0.445411,0
2,Kmeans,0.319149,1
2,Kmeans,0.397707,1
2,Kmeans,0.122014,0
2,Kmeans,0.36361,1
2,Kmeans,0.185563,0
2,Kmeans,0.372704,1
2,Kmeans,0.234686,1
2,Kmeans,0.457973,1
2,Kmeans,0.458074,0
2,Kmeans,0.334597,1
2,Kmeans,0.275078,1
2,Kmeans,0.424715,1
2,Kmeans,0.447523,0
2,Kmeans,0.193775,1
2,Kmeans,0.335107,0
2,Kmeans,0.352593,0
2,Kmeans,0.355933,1
2,Kmeans,0.123167,1
2,Kmeans,0.37234,1
2,Kmeans,0.324476,1
2,Kmeans,0.368011,1
2,Kmeans,0.2021,1
2,Kmeans,0.458163,0
2,Kmeans,0.445612,1
2,Kmeans,0.088682,1
2,Kmeans,0.072964,0
2,Kmeans,0.447317,1
2,Kmeans,0.403908,0
2,Kmeans,0.449839,1
2,Kmeans,0.317644,1
2,Kmeans,0.255971,0
2,Kmeans,0.253205,0
2,Kmeans,0.457928,1
2,Kmeans,0.466648,1
2,Kmeans,0.466729,1
2,Kmeans,0.415033,1
2,Kmeans,0.446702,0
2,Kmeans,0.065213,0
2,Kmeans,0.240937,1
2,Kmeans,0.411142,0
2,Kmeans,0.204862,1
2,Kmeans,0.298127,1
2,Kmeans,0.207829,1
2,Kmeans,-0.001349,0
2,Kmeans,0.115797,0
2,Kmeans,0.311022,1
2,Kmeans,0.041098,1
2,Kmeans,0.065406,1
2,Kmeans,0.453592,0
2,Kmeans,0.133444,1
2,Kmeans,0.4901,1
2,Kmeans,0.374097,0
2,Kmeans,0.32366,1
2,Kmeans,0.183237,0
2,Kmeans,0.446512,0
2,Kmeans,0.173297,1
2,Kmeans,0.318766,0
2,Kmeans,0.451937,0
2,Kmeans,0.18291,1
2,Kmeans,0.432662,1
2,Kmeans,0.417478,1
2,Kmeans,0.361184,1
2,Kmeans,0.215122,1
2,Kmeans,0.356063,1
2,Kmeans,0.198485,1
2,Kmeans,0.346298,1
2,Kmeans,0.21567,1
2,Kmeans,0.30501,0
2,Kmeans,0.395858,1
2,Kmeans,0.292259,1
2,Kmeans,0.45041,1
2,Kmeans,0.298717,1
2,Kmeans,0.09453,1
2,Kmeans,0.40288,1
2,Kmeans,0.293609,1
