k,type,score,label
2,Kmeans,0.233588,0
2,Kmeans,0.31286,0
2,Kmeans,0.475471,0
2,Kmeans,0.470537,0
2,Kmeans,0.359035,0
2,Kmeans,0.173662,0
2,Kmeans,0.341496,1
2,Kmeans,0.378316,0
2,Kmeans,0.49427,0
2,Kmeans,0.400991,0
2,Kmeans,0.359042,1
2,Kmeans,0.146545,1
2,Kmeans,0.190989,0
2,Kmeans,0.158508,1
2,Kmeans,0.256644,0
2,Kmeans,0.405335,0
2,Kmeans,0.32177,1
2,Kmeans,0.397106,0
2,Kmeans,0.404525,0
2,Kmeans,0.389224,0
2,Kmeans,0.435568,0
2,Kmeans,0.338474,0
2,Kmeans,0.301109,0
2,Kmeans,0.181849,0
2,Kmeans,0.385387,0
2,Kmeans,0.014461,1
2,Kmeans,0.417625,0
2,Kmeans,0.374403,0
2,Kmeans,0.274784,0
2,Kmeans,0.48503,0
2,Kmeans,0.473489,0
2,Kmeans,0.393295,0
2,Kmeans,0.375583,0
2,Kmeans,0.4636,0
2,Kmeans,0.494826,0
2,Kmeans,0.354934,0
2,Kmeans,0.276244,0
2,Kmeans,0.247224,0
2,Kmeans,0.260309,1
2,Kmeans,0.253897,0
2,Kmeans,0.314221,1
2,Kmeans,-0.007596,1
2,Kmeans,0.273462,0
2,Kmeans,0.136009,0
2,Kmeans,0.396906,0
2,Kmeans,0.360359,0
2,Kmeans,0.323855,0
2,Kmeans,0.407417,0
2,Kmeans,0.320171,0
2,Kmeans,0.286878,1
2,Kmeans,0.489458,0
2,Kmeans,0.400213,1
2,Kmeans,0.3514,0
2,Kmeans,0.400055,0
2,Kmeans,0.386881,0
2,Kmeans,0.413009,0
2,Kmeans,0.410745,0
2,Kmeans,0.393173,0
2,Kmeans,0.395218,0
2,Kmeans,0.433555,0
2,Kmeans,0.28789,0
2,Kmeans,0.412631,0
2,Kmeans,0.255613,1
2,Kmeans,0.086483,0
2,Kmeans,0.185363,1
2,Kmeans,0.497735,0
2,Kmeans,0.405511,0
2,Kmeans,0.45976,0
2,Kmeans,0.351608,0
2,Kmeans,0.457069,0
2,Kmeans,0.378507,0
2,Kmeans,0.49355,0
2,Kmeans,0.369156,0
2,Kmeans,0.33463,0
2,Kmeans,0.441345,0
2,Kmeans,0.261245,1
2,Kmeans,0.413754,0
2,Kmeans,0.30576,1
2,Kmeans,0.382253,1
2,Kmeans,0.337849,0
2,Kmeans,0.35377,1
2,Kmeans,-0.036214,1
2,Kmeans,0.257712,0
2,Kmeans,0.322891,0
2,Kmeans,0.414999,0
2,Kmeans,0.277283,1
2,Kmeans,0.507555,0
2,Kmeans,0.383163,0
2,Kmeans,0.344874,0
2,Kmeans,0.295999,1
2,Kmeans,0.420548,0
2,Kmeans,0.319385,0
2,Kmeans,0.367349,1
2,Kmeans,0.374682,0
2,Kmeans,0.422662,0
2,Kmeans,0.030194,1
2,Kmeans,0.433631,0
2,Kmeans,0.335864,0
2,Kmeans,0.365347,0
2,Kmeans,0.429141,0
2,Kmeans,0.474261,0
2,Kmeans,0.445556,1
2,Kmeans,0.385954,0
2,Kmeans,0.382198,0
2,Kmeans,0.230432,1
2,Kmeans,0.308404,1
2,Kmeans,0.195778,1
2,Kmeans,0.343289,1
2,Kmeans,0.374767,0
2,Kmeans,0.520037,0
2,Kmeans,0.255583,1
2,Kmeans,0.191724,0
2,Kmeans,0.128683,1
2,Kmeans,0.460404,0
2,Kmeans,0.485348,0
2,Kmeans,0.520114,0
2,Kmeans,0.12677,0
2,Kmeans,0.345304,1
2,Kmeans,0.415675,0
2,Kmeans,0.108589,1
2,Kmeans,0.433523,0
2,Kmeans,0.311022,0
2,Kmeans,0.270164,0
2,Kmeans,0.364107,0
2,Kmeans,0.516341,0
2,Kmeans,0.411627,0
2,Kmeans,0.405176,0
2,Kmeans,0.291638,1
2,Kmeans,0.517572,0
2,Kmeans,0.299394,1
2,Kmeans,0.320395,0
2,Kmeans,0.395661,0
2,Kmeans,0.377749,1
2,Kmeans,0.208712,1
2,Kmeans,0.382997,0
2,Kmeans,0.299065,1
2,Kmeans,0.460672,0
2,Kmeans,0.434918,0
2,Kmeans,0.358141,1
2,Kmeans,0.323843,0
2,Kmeans,0.403622,0
2,Kmeans,0.37406,0
2,Kmeans,0.450001,0
2,Kmeans,0.40636,0
2,Kmeans,0.398198,0
2,Kmeans,0.348135,0
2,Kmeans,0.500168,0
2,Kmeans,0.399613,1
2,Kmeans,0.269486,0
2,Kmeans,0.386781,0
2,Kmeans,0.513424,0
2,Kmeans,0.46939,0
2,Kmeans,0.33464,0
2,Kmeans,0.242557,1
2,Kmeans,0.401402,0
2,Kmeans,0.232767,0
2,Kmeans,0.310774,1
2,Kmeans,0.477506,0
2,Kmeans,0.210678,1
2,Kmeans,0.432893,0
2,Kmeans,0.25623,0
2,Kmeans,0.411367,0
2,Kmeans,0.416605,0
2,Kmeans,0.42466,0
2,Kmeans,0.43944,0
2,Kmeans,0.318899,1
2,Kmeans,0.00369,1
2,Kmeans,0.04887,1
2,Kmeans,0.262397,0
2,Kmeans,0.277211,1
2,Kmeans,0.4352,0
2,Kmeans,0.09929,1
2,Kmeans,0.444922,0
2,Kmeans,0.420012,0
2,Kmeans,0.429248,0
2,Kmeans,0.393354,0
2,Kmeans,0.288817,0
2,Kmeans,0.509322,0
2,Kmeans,-0.044425,1
2,Kmeans,0.436035,0
2,Kmeans,0.169092,0
2,Kmeans,0.413754,0
2,Kmeans,0.211911,0
2,Kmeans,0.392001,0
2,Kmeans,0.321245,0
2,Kmeans,0.439113,0
2,Kmeans,0.407066,0
2,Kmeans,0.438928,0
2,Kmeans,0.328274,0
2,Kmeans,0.408953,0
2,Kmeans,0.318618,0
2,Kmeans,0.418013,0
2,Kmeans,0.389858,0
2,Kmeans,0.418978,0
2,Kmeans,0.39069,1
2,Kmeans,0.269966,0
2,Kmeans,0.401684,0
2,Kmeans,0.30043,1
2,Kmeans,0.515534,0
2,Kmeans,0.385954,0
2,Kmeans,0.030246,1
2,Kmeans,0.412609,0
2,Kmeans,0.412369,0
2,Kmeans,0.510998,0
2,Kmeans,0.312163,0
2,Kmeans,0.377215,0
2,Kmeans,-0.07298,1
2,Kmeans,-0.02089,1
2,Kmeans,0.377371,0
2,Kmeans,0.256143,0
2,Kmeans,0.300798,0
2,Kmeans,0.310965,0
2,Kmeans,0.365476,0
2,Kmeans,0.415114,1
2,Kmeans,0.294867,1
2,Kmeans,0.454523,0
2,Kmeans,0.302585,1
2,Kmeans,0.300908,1
2,Kmeans,0.285915,0
2,Kmeans,0.252799,0
2,Kmeans,0.414112,1
2,Kmeans,0.254671,0
2,Kmeans,0.201357,0
2,Kmeans,0.471397,0
2,Kmeans,0.372889,0
2,Kmeans,0.3617,1
2,Kmeans,0.432199,0
2,Kmeans,0.319035,0
2,Kmeans,0.376677,0
2,Kmeans,-0.045468,1
2,Kmeans,0.301903,0
2,Kmeans,0.494987,0
2,Kmeans,0.449169,0
2,Kmeans,0.335886,1
2,Kmeans,0.326565,0
2,Kmeans,0.362652,1
2,Kmeans,0.269171,1
2,Kmeans,0.286999,0
2,Kmeans,0.358881,1
2,Kmeans,0.510899,0
2,Kmeans,0.407687,0
2,Kmeans,0.40958,0
2,Kmeans,0.362346,0
2,Kmeans,0.346114,0
2,Kmeans,0.283171,0
2,Kmeans,0.449954,0
2,Kmeans,0.420994,0
2,Kmeans,0.296726,0
2,Kmeans,0.442333,0
2,Kmeans,0.404525,0
2,Kmeans,0.282459,1
2,Kmeans,0.354115,1
2,Kmeans,0.447227,0
2,Kmeans,0.186727,0
2,Kmeans,0.40115,0
2,Kmeans,0.319377,1
2,Kmeans,0.381987,0
2,Kmeans,0.218713,1
2,Kmeans,0.423444,0
2,Kmeans,0.43548,0
2,Kmeans,-0.06843,1
2,Kmeans,0.511266,0
2,Kmeans,-0.016561,1
2,Kmeans,0.434571,0
2,Kmeans,0.461954,0
2,Kmeans,0.444496,0
2,Kmeans,0.219076,0
2,Kmeans,0.386939,0
2,Kmeans,0.422517,0
2,Kmeans,0.38596,0
2,Kmeans,0.270164,0
2,Kmeans,0.447505,0
2,Kmeans,0.162135,0
2,Kmeans,0.400854,0
2,Kmeans,0.449906,0
2,Kmeans,0.300787,1
2,Kmeans,0.369571,0
2,Kmeans,0.285186,1
2,Kmeans,0.352468,0
2,Kmeans,0.320013,1
2,Kmeans,0.363235,1
2,Kmeans,0.431372,0
2,Kmeans,0.3885,0
2,Kmeans,0.200112,1
2,Kmeans,0.380522,0
2,Kmeans,0.436965,0
2,Kmeans,0.321245,0
2,Kmeans,0.44342,0
2,Kmeans,0.374476,0
2,Kmeans,0.337965,1
2,Kmeans,0.225986,0
2,Kmeans,0.157921,1
2,Kmeans,0.169323,1
2,Kmeans,0.484816,0
2,Kmeans,0.415404,0
2,Kmeans,0.446823,0
2,Kmeans,0.339893,1
2,Kmeans,0.327437,0
2,Kmeans,0.295782,0
2,Kmeans,0.372919,1
2,Kmeans,0.470605,0
2,Kmeans,0.470008,0
2,Kmeans,0.255594,0
2,Kmeans,0.277531,0
2,Kmeans,0.175443,1
2,Kmeans,0.215057,1
2,Kmeans,0.277455,0
2,Kmeans,0.385926,0
2,Kmeans,0.494321,0
2,Kmeans,0.286505,1
2,Kmeans,0.262293,1
2,Kmeans,0.376708,1
2,Kmeans,0.398077,0
2,Kmeans,0.357281,0
2,Kmeans,0.25623,0
2,Kmeans,0.378908,1
2,Kmeans,0.470753,0
2,Kmeans,0.289736,0
2,Kmeans,0.406507,0
2,Kmeans,0.264014,0
2,Kmeans,0.318444,1
2,Kmeans,0.414607,0
2,Kmeans,0.436355,0
2,Kmeans,0.403674,0
2,Kmeans,0.441038,0
2,Kmeans,0.394483,1
2,Kmeans,0.481386,0
2,Kmeans,0.459333,0
2,Kmeans,0.391477,0
2,Kmeans,0.252609,0
2,Kmeans,0.302,0
2,Kmeans,0.36766,1
2,Kmeans,0.473936,0
2,Kmeans,0.445625,0
2,Kmeans,0.085158,1
2,Kmeans,0.28789,0
2,Kmeans,0.160701,0
2,Kmeans,0.396548,0
2,Kmeans,0.41975,0
2,Kmeans,0.44177,0
2,Kmeans,0.281116,0
2,Kmeans,0.080632,1
2,Kmeans,0.439314,0
2,Kmeans,0.459483,0
2,Kmeans,0.308038,0
2,Kmeans,0.422793,0
2,Kmeans,0.431591,0
2,Kmeans,0.531503,0
2,Kmeans,0.302175,0
2,Kmeans,0.425605,1
2,Kmeans,0.258593,0
2,Kmeans,0.401779,0
2,Kmeans,0.423838,0
2,Kmeans,0.354593,0
2,Kmeans,0.19928,1
2,Kmeans,0.372889,0
2,Kmeans,0.359397,0
2,Kmeans,0.067696,1
2,Kmeans,0.363014,0
2,Kmeans,0.314871,0
2,Kmeans,0.50673,0
2,Kmeans,0.403016,0
2,Kmeans,0.410422,0
2,Kmeans,0.405762,0
2,Kmeans,0.395136,0
2,Kmeans,0.364605,0
2,Kmeans,0.342213,0
2,Kmeans,0.393821,0
2,Kmeans,0.449391,0
2,Kmeans,-0.021154,1
2,Kmeans,0.259537,1
2,Kmeans,0.445079,0
2,Kmeans,0.430847,0
2,Kmeans,0.436037,0
2,Kmeans,0.254092,1
2,Kmeans,0.331189,0
2,Kmeans,0.273058,0
2,Kmeans,0.431428,0
2,Kmeans,0.352226,1
2,Kmeans,0.181194,1
2,Kmeans,0.319535,0
2,Kmeans,0.097355,1
2,Kmeans,0.415784,0
2,Kmeans,0.444902,0
2,Kmeans,0.522715,0
2,Kmeans,0.284304,1
2,Kmeans,0.416605,0
2,Kmeans,0.45976,0
2,Kmeans,0.320699,0
2,Kmeans,0.364135,0
2,Kmeans,0.414067,0
2,Kmeans,0.423471,0
2,Kmeans,0.39794,1
2,Kmeans,0.403857,0
2,Kmeans,0.324416,1
2,Kmeans,0.422116,1
2,Kmeans,0.475307,0
2,Kmeans,0.010414,1
2,Kmeans,0.292148,1
2,Kmeans,0.330927,0
2,Kmeans,0.376446,1
2,Kmeans,0.054451,1
2,Kmeans,0.447097,0
2,Kmeans,0.386523,0
2,Kmeans,0.379146,0
2,Kmeans,0.478099,0
2,Kmeans,0.257735,1
2,Kmeans,0.493231,0
2,Kmeans,0.403315,1
2,Kmeans,0.390648,1
2,Kmeans,0.240053,0
2,Kmeans,0.389556,0
2,Kmeans,0.469553,0
2,Kmeans,0.301945,1
2,Kmeans,0.43795,1
2,Kmeans,0.426913,0
2,Kmeans,0.104432,1
2,Kmeans,0.035141,0
2,Kmeans,0.22251,1
2,Kmeans,0.450384,0
2,Kmeans,0.431253,0
2,Kmeans,0.281633,0
2,Kmeans,0.407128,0
2,Kmeans,0.398971,0
2,Kmeans,0.378769,0
2,Kmeans,0.106637,1
2,Kmeans,0.208577,0
2,Kmeans,0.151874,0
2,Kmeans,0.298085,0
2,Kmeans,0.293946,1
2,Kmeans,0.166778,0
2,Kmeans,0.432226,0
2,Kmeans,0.422196,0
2,Kmeans,0.421876,0
2,Kmeans,0.292831,1
2,Kmeans,0.123956,0
2,Kmeans,0.425599,0
2,Kmeans,0.286603,1
2,Kmeans,0.311473,0
2,Kmeans,0.485959,0
2,Kmeans,0.358836,0
2,Kmeans,0.429249,0
2,Kmeans,0.325387,0
2,Kmeans,0.360605,1
2,Kmeans,0.234928,1
2,Kmeans,0.499323,0
2,Kmeans,0.295327,1
2,Kmeans,0.346465,0
2,Kmeans,0.315076,0
2,Kmeans,0.224163,0
2,Kmeans,0.256713,0
2,Kmeans,0.385084,1
2,Kmeans,0.167423,0
2,Kmeans,0.232692,1
2,Kmeans,0.256012,1
2,Kmeans,0.267502,1
2,Kmeans,0.041868,1
2,Kmeans,0.141581,1
2,Kmeans,0.446425,0
2,Kmeans,0.476715,0
2,Kmeans,0.360773,0
2,Kmeans,0.41933,0
2,Kmeans,0.205642,0
2,Kmeans,0.421839,1
2,Kmeans,0.249162,0
2,Kmeans,0.240652,0
2,Kmeans,0.391514,0
2,Kmeans,0.358888,0
2,Kmeans,0.48744,0
2,Kmeans,0.186233,0
2,Kmeans,0.425806,0
2,Kmeans,0.356998,0
2,Kmeans,0.446173,0
2,Kmeans,0.418013,0
2,Kmeans,0.397369,0
2,Kmeans,0.452649,0
2,Kmeans,0.488922,0
2,Kmeans,0.364237,1
2,Kmeans,0.397782,0
2,Kmeans,0.532295,0
2,Kmeans,0.384363,1
2,Kmeans,0.33137,0
2,Kmeans,0.290932,1
2,Kmeans,0.493368,0
2,Kmeans,0.444768,0
2,Kmeans,0.449219,0
2,Kmeans,0.12524,1
2,Kmeans,0.24021,0
2,Kmeans,-0.001965,1
2,Kmeans,0.42956,1
2,Kmeans,0.329462,0
2,Kmeans,0.360864,1
2,Kmeans,0.48502,0
2,Kmeans,0.21556,0
2,Kmeans,0.455732,0
2,Kmeans,0.373053,0
2,Kmeans,0.365561,0
2,Kmeans,0.22983,1
2,Kmeans,0.376122,1
2,Kmeans,0.250477,0
2,Kmeans,0.178478,0
2,Kmeans,0.493835,0
2,Kmeans,0.463698,0
2,Kmeans,0.346592,0
2,Kmeans,0.180453,1
2,Kmeans,0.38107,0
2,Kmeans,0.475471,0
2,Kmeans,0.152297,1
2,Kmeans,0.364691,0
2,Kmeans,0.43853,0
2,Kmeans,0.37895,0
2,Kmeans,0.236467,0
2,Kmeans,0.397647,0
2,Kmeans,0.410827,0
2,Kmeans,0.335497,1
2,Kmeans,0.295084,0
2,Kmeans,0.332185,1
2,Kmeans,0.343045,1
2,Kmeans,-0.006502,1
2,Kmeans,0.323673,0
2,Kmeans,0.355875,0
2,Kmeans,0.469679,0
2,Kmeans,0.039771,0
2,Kmeans,0.511312,0
2,Kmeans,0.434815,0
2,Kmeans,0.176759,1
2,Kmeans,0.400458,0
2,Kmeans,0.44559,1
2,Kmeans,0.304932,1
2,Kmeans,0.291559,1
2,Kmeans,0.501275,0
2,Kmeans,0.333019,0
2,Kmeans,0.508132,0
2,Kmeans,0.490334,0
2,Kmeans,0.435124,0
2,Kmeans,0.393029,0
2,Kmeans,0.291478,0
2,Kmeans,0.324839,0
2,Kmeans,0.456785,0
2,Kmeans,0.409867,0
2,Kmeans,0.231234,1
2,Kmeans,-0.054087,1
2,Kmeans,0.379789,1
2,Kmeans,0.3672,0
2,Kmeans,0.406122,0
2,Kmeans,0.276565,1
2,Kmeans,0.32944,0
2,Kmeans,0.105942,1
2,Kmeans,0.273429,1
2,Kmeans,0.32205,1
2,Kmeans,0.465967,0
2,Kmeans,0.360803,0
2,Kmeans,0.328847,0
2,Kmeans,0.308149,0
2,Kmeans,0.27946,1
2,Kmeans,0.379584,0
2,Kmeans,0.17583,1
2,Kmeans,0.250303,1
2,Kmeans,0.340881,0
2,Kmeans,0.336758,1
2,Kmeans,0.378736,0
2,Kmeans,0.168792,0
2,Kmeans,0.377695,0
2,Kmeans,0.422196,0
2,Kmeans,0.299767,0
2,Kmeans,0.068188,1
2,Kmeans,0.323855,0
2,Kmeans,0.160448,1
2,Kmeans,0.42403,0
2,Kmeans,0.341105,0
2,Kmeans,0.383754,0
2,Kmeans,0.084012,0
2,Kmeans,0.314617,0
2,Kmeans,0.442462,0
2,Kmeans,0.409715,0
2,Kmeans,0.281737,1
2,Kmeans,0.370006,0
2,Kmeans,0.429776,0
2,Kmeans,0.364609,0
2,Kmeans,0.415629,1
2,Kmeans,0.260969,0
2,Kmeans,0.408213,0
2,Kmeans,0.412237,1
2,Kmeans,0.278639,1
2,Kmeans,0.164796,0
2,Kmeans,0.229578,1
2,Kmeans,0.340464,1
2,Kmeans,0.439721,1
2,Kmeans,0.444352,0
2,Kmeans,0.461419,0
2,Kmeans,0.363976,0
2,Kmeans,0.504331,0
2,Kmeans,0.291726,0
2,Kmeans,0.297459,1
2,Kmeans,0.359737,0
2,Kmeans,0.337071,0
2,Kmeans,0.224832,1
2,Kmeans,0.212218,0
2,Kmeans,0.405888,0
2,Kmeans,0.340361,0
2,Kmeans,0.205926,0
2,Kmeans,0.413377,1
2,Kmeans,0.476182,0
2,Kmeans,0.423393,1
2,Kmeans,0.089688,0
2,Kmeans,0.360448,0
2,Kmeans,0.362186,0
2,Kmeans,0.31554,0
2,Kmeans,0.506987,0
2,Kmeans,0.47612,0
2,Kmeans,0.342388,0
2,Kmeans,0.359012,1
2,Kmeans,0.496855,0
2,Kmeans,0.384497,0
2,Kmeans,0.428472,0
2,Kmeans,0.230525,0
2,Kmeans,0.407332,0
2,Kmeans,0.407336,0
2,Kmeans,0.332597,0
2,Kmeans,0.492566,0
2,Kmeans,0.435224,0
2,Kmeans,0.365666,0
2,Kmeans,0.381193,1
2,Kmeans,0.476918,0
2,Kmeans,0.338643,0
2,Kmeans,0.189874,0
2,Kmeans,0.241299,0
2,Kmeans,0.400219,0
2,Kmeans,0.238561,0
2,Kmeans,0.431958,0
2,Kmeans,0.402916,1
2,Kmeans,0.387215,1
2,Kmeans,0.3955,0
2,Kmeans,0.298963,0
2,Kmeans,0.453225,0
2,Kmeans,0.343927,0
2,Kmeans,0.341983,0
2,Kmeans,0.36002,0
2,Kmeans,0.420601,0
2,Kmeans,0.34368,0
2,Kmeans,0.12799,0
2,Kmeans,0.368562,0
2,Kmeans,0.50352,0
2,Kmeans,0.449219,0
2,Kmeans,0.324984,0
2,Kmeans,0.216669,0
2,Kmeans,0.510225,0
2,Kmeans,0.43655,0
2,Kmeans,0.324659,0
2,Kmeans,0.150822,1
2,Kmeans,0.393092,0
2,Kmeans,0.454224,0
2,Kmeans,0.489194,0
2,Kmeans,0.469514,0
2,Kmeans,0.212833,0
2,Kmeans,0.377749,1
2,Kmeans,0.494698,0
2,Kmeans,0.441469,1
2,Kmeans,0.436378,0
2,Kmeans,0.366668,1
2,Kmeans,0.333731,1
2,Kmeans,0.470794,0
2,Kmeans,0.435914,0
2,Kmeans,0.350067,1
2,Kmeans,0.229163,1
2,Kmeans,0.411114,0
2,Kmeans,0.282356,1
2,Kmeans,0.487021,0
2,Kmeans,0.358011,0
2,Kmeans,0.339758,1
2,Kmeans,0.305269,1
2,Kmeans,0.178877,1
2,Kmeans,0.236485,1
2,Kmeans,0.348822,0
2,Kmeans,0.372311,1
2,Kmeans,0.236573,1
2,Kmeans,0.322347,1
2,Kmeans,0.243944,0
2,Kmeans,0.397162,0
2,Kmeans,0.412277,0
2,Kmeans,0.296898,0
2,Kmeans,0.383263,1
2,Kmeans,0.07864,0
2,Kmeans,0.50982,0
2,Kmeans,0.388314,0
2,Kmeans,0.313661,0
2,Kmeans,0.183841,0
2,Kmeans,0.47716,0
2,Kmeans,0.254991,0
2,Kmeans,0.392284,1
2,Kmeans,0.125838,1
2,Kmeans,0.36529,0
2,Kmeans,0.353892,0
2,Kmeans,0.297901,0
2,Kmeans,0.379781,0
2,Kmeans,0.176066,1
2,Kmeans,0.461985,0
2,Kmeans,0.474511,0
2,Kmeans,0.377185,1
2,Kmeans,0.259173,0
2,Kmeans,0.43069,1
2,Kmeans,0.195761,1
2,Kmeans,0.215515,1
2,Kmeans,0.488258,0
2,Kmeans,0.419543,0
2,Kmeans,0.140663,1
2,Kmeans,0.490171,0
2,Kmeans,0.421757,0
2,Kmeans,0.38675,0
2,Kmeans,0.411563,1
2,Kmeans,0.448384,0
2,Kmeans,0.481116,0
2,Kmeans,0.302142,0
2,Kmeans,0.196656,0
2,Kmeans,0.14612,1
2,Kmeans,0.30173,0
2,Kmeans,0.365509,0
