k,type,score,label
2,Kmeans,0.299861,1
2,Kmeans,0.150329,0
2,Kmeans,0.404595,1
2,Kmeans,0.248487,0
2,Kmeans,0.237095,0
2,Kmeans,0.402571,1
2,Kmeans,0.506594,0
2,Kmeans,0.437546,1
2,Kmeans,0.215555,0
2,Kmeans,0.437692,0
2,Kmeans,0.351242,1
2,Kmeans,0.308071,1
2,Kmeans,0.306738,0
2,Kmeans,0.51756,0
2,Kmeans,0.055254,1
2,Kmeans,0.058922,1
2,Kmeans,0.523102,1
2,Kmeans,0.311268,1
2,Kmeans,0.092152,0
2,Kmeans,0.337768,1
2,Kmeans,0.52064,0
2,Kmeans,0.522106,0
2,Kmeans,0.411751,0
2,Kmeans,0.368278,1
2,Kmeans,0.446037,0
2,Kmeans,0.064615,0
2,Kmeans,0.009474,1
2,Kmeans,0.444013,0
2,Kmeans,0.514347,1
2,Kmeans,0.047023,1
2,Kmeans,0.289509,0
2,Kmeans,0.415842,1
2,Kmeans,0.182526,0
2,Kmeans,0.419131,0
2,Kmeans,0.198593,0
2,Kmeans,0.14648,0
2,Kmeans,0.060988,1
2,Kmeans,0.510658,0
2,Kmeans,0.437175,1
2,Kmeans,0.436229,1
2,Kmeans,0.478606,1
2,Kmeans,0.502635,1
2,Kmeans,0.232753,0
2,Kmeans,0.522528,1
2,Kmeans,0.476213,1
2,Kmeans,0.411671,1
2,Kmeans,0.48272,1
2,Kmeans,0.202178,0
2,Kmeans,0.02712,1
2,Kmeans,0.428944,0
2,Kmeans,0.434435,1
2,Kmeans,0.470999,1
2,Kmeans,0.225612,0
2,Kmeans,0.453456,1
2,Kmeans,0.513684,0
2,Kmeans,0.429137,0
2,Kmeans,0.420621,0
2,Kmeans,0.377553,1
2,Kmeans,0.452403,1
2,Kmeans,0.366086,0
2,Kmeans,0.512561,0
2,Kmeans,0.21096,0
2,Kmeans,0.262281,0
2,Kmeans,0.540605,0
2,Kmeans,0.33012,1
2,Kmeans,0.384699,0
2,Kmeans,0.462244,0
2,Kmeans,0.50302,0
2,Kmeans,0.46085,0
2,Kmeans,0.176951,1
2,Kmeans,0.283283,1
2,Kmeans,0.522696,0
2,Kmeans,0.108077,0
2,Kmeans,0.492939,1
2,Kmeans,0.440501,1
2,Kmeans,0.017314,1
2,Kmeans,0.449762,1
2,Kmeans,0.148576,0
2,Kmeans,0.226892,1
2,Kmeans,0.485366,0
2,Kmeans,0.474559,1
2,Kmeans,0.494504,1
2,Kmeans,0.199247,1
2,Kmeans,0.52686,1
2,Kmeans,0.358856,0
2,Kmeans,0.494334,1
2,Kmeans,0.40934,0
2,Kmeans,0.365215,0
2,Kmeans,0.328911,0
2,Kmeans,0.388519,0
2,Kmeans,0.481197,0
2,Kmeans,0.428483,1
2,Kmeans,0.400174,1
2,Kmeans,0.354121,1
2,Kmeans,0.252052,1
2,Kmeans,0.431647,1
2,Kmeans,0.389122,0
2,Kmeans,0.492566,0
2,Kmeans,0.414996,1
2,Kmeans,0.531759,0
2,Kmeans,0.399365,1
2,Kmeans,0.363947,1
2,Kmeans,0.244333,1
2,Kmeans,0.447363,1
2,Kmeans,0.164317,1
2,Kmeans,0.495017,0
2,Kmeans,0.438694,0
2,Kmeans,0.443353,1
2,Kmeans,0.514261,1
2,Kmeans,0.200251,1
2,Kmeans,0.463218,0
2,Kmeans,0.466787,1
2,Kmeans,0.024199,1
2,Kmeans,0.165834,1
2,Kmeans,0.060157,0
2,Kmeans,0.173337,1
2,Kmeans,0.490641,1
2,Kmeans,0.435677,0
2,Kmeans,0.427305,0
2,Kmeans,0.243844,0
2,Kmeans,0.309333,0
2,Kmeans,0.314506,0
2,Kmeans,0.52338,1
2,Kmeans,0.516344,1
2,Kmeans,0.502002,1
2,Kmeans,0.325229,1
2,Kmeans,0.531586,1
2,Kmeans,0.333366,0
2,Kmeans,0.505747,0
2,Kmeans,0.423896,1
2,Kmeans,0.124127,1
2,Kmeans,0.238274,1
2,Kmeans,0.530404,0
2,Kmeans,0.191726,1
2,Kmeans,0.234089,1
2,Kmeans,0.177148,0
2,Kmeans,0.46447,1
2,Kmeans,0.238746,0
2,Kmeans,0.292087,1
2,Kmeans,0.471584,1
2,Kmeans,0.452501,0
2,Kmeans,0.445878,0
2,Kmeans,0.467513,1
2,Kmeans,0.376602,0
2,Kmeans,0.372761,1
2,Kmeans,0.450747,1
2,Kmeans,0.521595,1
2,Kmeans,0.460198,0
2,Kmeans,0.425022,0
2,Kmeans,0.045619,1
2,Kmeans,0.387679,1
2,Kmeans,0.420863,1
2,Kmeans,0.404965,1
2,Kmeans,0.263929,0
2,Kmeans,0.387279,1
2,Kmeans,0.402447,0
2,Kmeans,0.478217,0
2,Kmeans,0.47823,1
2,Kmeans,0.511076,1
2,Kmeans,0.30349,1
2,Kmeans,0.324462,1
2,Kmeans,0.25721,1
2,Kmeans,0.280101,0
2,Kmeans,0.507899,1
2,Kmeans,0.348936,0
2,Kmeans,0.227899,0
2,Kmeans,0.477835,1
2,Kmeans,0.162841,0
2,Kmeans,0.494158,1
2,Kmeans,0.234526,0
2,Kmeans,0.413291,1
2,Kmeans,0.107065,1
2,Kmeans,0.495978,1
2,Kmeans,0.379345,0
2,Kmeans,0.465381,0
2,Kmeans,0.503134,1
2,Kmeans,0.352331,1
2,Kmeans,0.111341,0
2,Kmeans,0.533659,1
2,Kmeans,0.343476,0
2,Kmeans,0.51192,0
2,Kmeans,0.441627,1
2,Kmeans,0.13053,1
2,Kmeans,0.270241,1
2,Kmeans,0.086224,0
2,Kmeans,0.244631,1
2,Kmeans,0.372895,1
2,Kmeans,0.532626,0
2,Kmeans,0.490746,0
2,Kmeans,0.018643,0
2,Kmeans,0.419201,0
2,Kmeans,0.314307,1
2,Kmeans,0.512036,0
2,Kmeans,0.052338,1
2,Kmeans,0.487804,0
2,Kmeans,0.45761,1
2,Kmeans,0.486176,0
2,Kmeans,0.459107,1
2,Kmeans,0.399435,0
2,Kmeans,0.523737,0
2,Kmeans,0.328061,1
2,Kmeans,0.175965,1
2,Kmeans,0.293375,1
2,Kmeans,0.507681,1
2,Kmeans,0.496619,0
2,Kmeans,0.093456,0
2,Kmeans,0.103578,1
2,Kmeans,0.223694,0
2,Kmeans,0.525679,0
2,Kmeans,0.491157,0
2,Kmeans,0.362489,0
2,Kmeans,0.441039,0
2,Kmeans,0.444018,1
2,Kmeans,0.494933,1
2,Kmeans,0.492826,0
2,Kmeans,0.376002,0
2,Kmeans,0.483512,1
2,Kmeans,0.355129,1
2,Kmeans,0.449811,1
2,Kmeans,0.436731,0
2,Kmeans,0.10654,1
2,Kmeans,0.262114,1
2,Kmeans,0.365179,0
2,Kmeans,0.537771,1
2,Kmeans,0.476866,1
2,Kmeans,0.473363,0
2,Kmeans,0.406392,1
2,Kmeans,0.443289,0
2,Kmeans,0.464636,1
2,Kmeans,0.250844,0
2,Kmeans,0.32868,1
2,Kmeans,0.132574,0
2,Kmeans,0.365853,1
2,Kmeans,0.368639,1
2,Kmeans,0.520767,0
2,Kmeans,0.194627,1
2,Kmeans,0.48578,1
2,Kmeans,0.358522,1
2,Kmeans,0.433657,1
2,Kmeans,0.429187,1
2,Kmeans,0.522441,1
2,Kmeans,0.101667,1
2,Kmeans,0.484729,1
2,Kmeans,0.442789,0
2,Kmeans,0.259245,0
2,Kmeans,0.444044,0
2,Kmeans,0.272825,0
2,Kmeans,0.507805,1
2,Kmeans,0.12727,0
2,Kmeans,0.479058,1
2,Kmeans,0.490432,0
2,Kmeans,0.381026,1
2,Kmeans,0.32773,1
2,Kmeans,0.53232,0
2,Kmeans,0.022821,0
2,Kmeans,0.522325,0
2,Kmeans,0.493062,1
2,Kmeans,0.478207,0
2,Kmeans,0.284053,1
2,Kmeans,0.522909,1
2,Kmeans,0.48632,1
2,Kmeans,0.424635,1
2,Kmeans,0.092892,1
2,Kmeans,0.077874,0
2,Kmeans,0.372726,0
2,Kmeans,0.392963,0
2,Kmeans,0.400364,1
2,Kmeans,0.331214,1
2,Kmeans,0.495263,1
2,Kmeans,0.300583,0
2,Kmeans,0.183123,0
2,Kmeans,0.361249,1
2,Kmeans,0.467888,1
2,Kmeans,0.365609,1
2,Kmeans,0.46228,1
2,Kmeans,0.528731,0
2,Kmeans,0.310663,1
2,Kmeans,0.079592,1
2,Kmeans,0.4839,1
2,Kmeans,0.468412,0
2,Kmeans,0.462403,1
2,Kmeans,0.500687,0
2,Kmeans,0.37666,1
2,Kmeans,0.246012,1
2,Kmeans,0.435456,0
2,Kmeans,0.304824,1
2,Kmeans,0.318541,0
2,Kmeans,0.273243,1
2,Kmeans,0.449322,0
2,Kmeans,0.053291,1
2,Kmeans,0.300149,1
2,Kmeans,0.491006,0
2,Kmeans,0.124051,0
2,Kmeans,0.48673,1
2,Kmeans,0.130341,0
2,Kmeans,0.282694,1
2,Kmeans,0.455405,1
2,Kmeans,0.461107,1
2,Kmeans,0.530559,0
2,Kmeans,0.096328,0
2,Kmeans,0.359457,1
2,Kmeans,0.465199,1
2,Kmeans,0.199545,0
2,Kmeans,0.514752,0
2,Kmeans,0.483996,1
2,Kmeans,0.44231,0
2,Kmeans,0.528163,1
2,Kmeans,0.145381,1
2,Kmeans,0.219253,0
2,Kmeans,0.024055,0
2,Kmeans,0.383365,1
2,Kmeans,0.474014,0
2,Kmeans,0.504114,1
2,Kmeans,0.327848,0
2,Kmeans,0.402808,0
2,Kmeans,0.033099,0
2,Kmeans,0.45281,1
2,Kmeans,0.43927,1
2,Kmeans,0.001204,0
2,Kmeans,0.463281,1
2,Kmeans,0.257915,1
2,Kmeans,0.481282,0
2,Kmeans,0.429347,1
2,Kmeans,0.340196,1
2,Kmeans,0.030714,1
2,Kmeans,0.477601,1
2,Kmeans,0.346365,0
2,Kmeans,0.421051,1
2,Kmeans,0.403946,0
2,Kmeans,0.161019,1
2,Kmeans,0.209278,1
2,Kmeans,0.018067,0
2,Kmeans,0.14512,1
2,Kmeans,0.257362,0
2,Kmeans,0.179064,1
2,Kmeans,0.265104,0
2,Kmeans,0.471536,1
2,Kmeans,0.186634,0
2,Kmeans,0.442088,0
2,Kmeans,0.383216,0
2,Kmeans,0.102353,0
2,Kmeans,0.52721,0
2,Kmeans,0.365249,1
2,Kmeans,0.001567,0
2,Kmeans,0.142979,1
2,Kmeans,0.201594,1
2,Kmeans,0.496159,1
2,Kmeans,0.319238,1
2,Kmeans,0.292944,1
2,Kmeans,0.377382,1
2,Kmeans,0.545985,1
2,Kmeans,0.472225,1
2,Kmeans,0.526435,1
2,Kmeans,0.058384,1
2,Kmeans,0.347332,0
2,Kmeans,0.280586,0
2,Kmeans,0.200051,1
2,Kmeans,0.460861,1
2,Kmeans,0.300192,1
2,Kmeans,0.52895,0
2,Kmeans,0.486102,1
2,Kmeans,0.325623,1
2,Kmeans,0.321961,1
2,Kmeans,0.44178,1
2,Kmeans,0.481816,1
2,Kmeans,0.378432,1
2,Kmeans,0.515827,0
2,Kmeans,0.496961,1
2,Kmeans,0.306881,1
2,Kmeans,0.507595,0
2,Kmeans,0.209262,1
2,Kmeans,0.287871,0
2,Kmeans,0.335898,0
2,Kmeans,0.051725,1
2,Kmeans,0.507106,1
2,Kmeans,0.470132,1
2,Kmeans,0.131687,1
2,Kmeans,0.498147,0
2,Kmeans,0.466864,1
2,Kmeans,0.490953,1
2,Kmeans,0.443941,0
2,Kmeans,0.450624,0
2,Kmeans,0.498947,0
2,Kmeans,0.247211,1
2,Kmeans,0.502287,1
2,Kmeans,0.490719,0
2,Kmeans,0.512653,1
2,Kmeans,0.270773,1
2,Kmeans,0.47573,1
2,Kmeans,0.487699,1
2,Kmeans,0.140199,1
2,Kmeans,0.335898,1
2,Kmeans,0.223116,1
2,Kmeans,0.521331,0
2,Kmeans,0.446536,1
2,Kmeans,0.255484,0
2,Kmeans,0.427052,1
2,Kmeans,0.333235,1
2,Kmeans,0.431175,1
2,Kmeans,0.404595,1
2,Kmeans,0.228418,1
2,Kmeans,0.484163,0
2,Kmeans,0.401205,1
2,Kmeans,0.278059,1
2,Kmeans,0.412053,0
2,Kmeans,0.272228,1
2,Kmeans,0.374584,1
2,Kmeans,0.457136,1
2,Kmeans,0.229618,1
2,Kmeans,0.186944,0
2,Kmeans,0.429492,1
2,Kmeans,0.164324,1
2,Kmeans,0.508334,0
2,Kmeans,0.423768,0
2,Kmeans,0.198881,1
2,Kmeans,0.510711,1
2,Kmeans,0.189344,1
2,Kmeans,0.52684,0
2,Kmeans,0.422058,1
2,Kmeans,0.203746,1
2,Kmeans,0.355858,1
2,Kmeans,0.086554,0
2,Kmeans,0.411337,1
2,Kmeans,0.516965,1
2,Kmeans,0.469024,1
2,Kmeans,0.478226,0
2,Kmeans,0.326846,1
2,Kmeans,0.344454,1
2,Kmeans,0.281912,0
2,Kmeans,0.251469,1
2,Kmeans,0.415496,1
2,Kmeans,0.219913,1
2,Kmeans,0.51475,1
2,Kmeans,0.477989,1
2,Kmeans,0.481076,0
2,Kmeans,0.47537,1
2,Kmeans,0.472894,1
2,Kmeans,0.191831,1
2,Kmeans,0.489213,0
2,Kmeans,0.338784,0
2,Kmeans,0.50569,0
2,Kmeans,0.439109,0
2,Kmeans,0.481184,1
2,Kmeans,0.447831,1
2,Kmeans,0.099213,1
2,Kmeans,0.439693,1
2,Kmeans,0.526864,0
2,Kmeans,0.101039,1
2,Kmeans,0.112879,0
2,Kmeans,0.485425,1
2,Kmeans,0.452599,0
2,Kmeans,0.510786,1
2,Kmeans,0.076263,0
2,Kmeans,0.322355,1
2,Kmeans,0.435039,0
2,Kmeans,0.410416,1
2,Kmeans,0.44779,1
2,Kmeans,0.480703,0
2,Kmeans,0.219488,1
2,Kmeans,0.47347,0
2,Kmeans,0.237731,0
2,Kmeans,0.465291,1
2,Kmeans,0.480236,1
2,Kmeans,0.441466,0
2,Kmeans,0.213929,0
2,Kmeans,0.492618,1
2,Kmeans,0.537638,1
2,Kmeans,0.473244,1
2,Kmeans,0.229875,1
2,Kmeans,0.530287,1
2,Kmeans,0.459471,1
2,Kmeans,0.435501,1
2,Kmeans,0.50312,0
2,Kmeans,0.017958,0
2,Kmeans,0.485903,1
2,Kmeans,0.504394,0
2,Kmeans,0.429748,1
2,Kmeans,0.388204,1
2,Kmeans,0.463317,1
2,Kmeans,0.387377,1
2,Kmeans,0.420296,0
2,Kmeans,0.414226,1
2,Kmeans,0.367648,0
2,Kmeans,0.483757,1
2,Kmeans,0.253655,1
2,Kmeans,0.486228,1
2,Kmeans,0.431909,1
2,Kmeans,0.321482,1
2,Kmeans,0.170644,0
2,Kmeans,0.127998,0
2,Kmeans,0.294345,1
2,Kmeans,0.283636,0
2,Kmeans,0.500459,0
2,Kmeans,0.474524,1
2,Kmeans,0.432997,1
2,Kmeans,0.404235,1
2,Kmeans,0.343473,1
2,Kmeans,0.453896,1
2,Kmeans,0.456663,1
2,Kmeans,0.240059,0
2,Kmeans,0.504974,1
2,Kmeans,0.333477,1
2,Kmeans,0.459399,1
2,Kmeans,0.336857,0
2,Kmeans,0.310222,1
2,Kmeans,0.459815,0
2,Kmeans,0.187825,1
2,Kmeans,-0.001784,0
2,Kmeans,0.185509,0
2,Kmeans,0.424945,1
2,Kmeans,0.50894,1
2,Kmeans,0.349874,1
2,Kmeans,0.306582,0
2,Kmeans,0.465744,0
2,Kmeans,0.419059,1
2,Kmeans,0.29594,1
2,Kmeans,0.219648,1
2,Kmeans,0.390261,0
2,Kmeans,0.476498,0
2,Kmeans,0.217526,0
2,Kmeans,0.409999,1
2,Kmeans,0.489856,1
2,Kmeans,0.455156,0
2,Kmeans,0.313762,1
2,Kmeans,0.321961,1
2,Kmeans,0.415984,1
2,Kmeans,0.26807,1
2,Kmeans,0.517997,0
2,Kmeans,0.382038,1
2,Kmeans,0.480001,1
2,Kmeans,0.517893,0
2,Kmeans,0.422333,1
2,Kmeans,0.518391,0
2,Kmeans,0.466564,0
2,Kmeans,0.502981,1
2,Kmeans,0.505671,0
2,Kmeans,0.462687,0
2,Kmeans,0.233973,0
2,Kmeans,0.4303,1
2,Kmeans,0.479205,1
2,Kmeans,0.385972,0
2,Kmeans,0.468543,0
2,Kmeans,0.270786,1
2,Kmeans,0.491817,0
2,Kmeans,0.385024,0
2,Kmeans,0.445739,0
2,Kmeans,0.505685,0
2,Kmeans,0.404412,1
2,Kmeans,0.405976,1
2,Kmeans,0.034297,0
2,Kmeans,0.448627,1
2,Kmeans,0.422429,1
2,Kmeans,0.527296,1
2,Kmeans,0.481905,1
2,Kmeans,0.47536,1
2,Kmeans,0.447493,1
2,Kmeans,0.410133,1
2,Kmeans,0.314573,1
2,Kmeans,0.24893,0
2,Kmeans,0.292955,1
2,Kmeans,0.50988,1
2,Kmeans,0.125737,0
2,Kmeans,0.525253,0
2,Kmeans,0.334337,1
2,Kmeans,0.484685,0
2,Kmeans,0.155235,0
2,Kmeans,0.506067,1
2,Kmeans,0.298042,1
2,Kmeans,0.322965,1
2,Kmeans,0.494123,0
2,Kmeans,0.524975,1
2,Kmeans,0.042447,1
2,Kmeans,0.476405,1
2,Kmeans,0.477264,0
2,Kmeans,0.406935,0
2,Kmeans,0.478039,0
2,Kmeans,0.203752,0
2,Kmeans,0.505107,1
2,Kmeans,0.039948,0
2,Kmeans,0.38028,1
2,Kmeans,0.456569,1
2,Kmeans,0.352998,0
2,Kmeans,0.17089,1
2,Kmeans,0.344657,1
2,Kmeans,0.105541,1
2,Kmeans,0.505844,1
2,Kmeans,0.362935,0
2,Kmeans,0.462966,0
2,Kmeans,0.486706,0
2,Kmeans,0.413301,1
2,Kmeans,0.415154,1
2,Kmeans,0.299665,0
2,Kmeans,0.394244,0
2,Kmeans,0.418703,1
2,Kmeans,0.381266,1
2,Kmeans,0.190866,0
2,Kmeans,0.517001,1
2,Kmeans,0.435197,1
2,Kmeans,0.486862,1
2,Kmeans,0.471775,0
2,Kmeans,0.090741,1
2,Kmeans,0.231358,1
2,Kmeans,0.368296,1
2,Kmeans,0.497603,0
2,Kmeans,0.309861,0
2,Kmeans,0.337492,0
2,Kmeans,0.273435,0
2,Kmeans,0.502605,0
2,Kmeans,0.522085,0
2,Kmeans,0.145027,1
2,Kmeans,0.287861,0
2,Kmeans,0.234615,0
2,Kmeans,0.406376,0
2,Kmeans,0.088469,0
2,Kmeans,0.321754,0
2,Kmeans,0.416011,0
2,Kmeans,0.494739,1
2,Kmeans,0.231062,1
2,Kmeans,0.212263,0
2,Kmeans,0.374253,1
2,Kmeans,0.118869,1
2,Kmeans,0.206423,0
2,Kmeans,0.489799,0
2,Kmeans,0.438725,1
2,Kmeans,0.519209,0
2,Kmeans,0.191908,0
2,Kmeans,0.291051,1
2,Kmeans,0.352413,1
2,Kmeans,0.012448,0
2,Kmeans,0.322188,0
2,Kmeans,0.496523,1
2,Kmeans,0.174359,1
2,Kmeans,0.511045,0
2,Kmeans,0.405987,1
2,Kmeans,0.148823,1
2,Kmeans,0.449955,1
2,Kmeans,0.096757,0
2,Kmeans,0.383323,1
2,Kmeans,0.420005,0
2,Kmeans,0.466758,1
2,Kmeans,0.516287,1
2,Kmeans,0.356591,0
2,Kmeans,0.520204,0
2,Kmeans,0.450626,1
2,Kmeans,0.514707,0
2,Kmeans,0.026899,1
2,Kmeans,0.231858,0
2,Kmeans,0.503033,1
2,Kmeans,0.537425,0
2,Kmeans,0.030419,1
2,Kmeans,0.309143,0
2,Kmeans,0.056457,0
2,Kmeans,0.431885,0
2,Kmeans,0.451267,1
2,Kmeans,0.357183,0
2,Kmeans,0.447204,1
2,Kmeans,0.250991,1
2,Kmeans,0.451277,0
2,Kmeans,0.48802,0
2,Kmeans,0.453421,1
2,Kmeans,0.005984,1
2,Kmeans,0.092061,1
2,Kmeans,0.085795,1
2,Kmeans,0.43115,1
2,Kmeans,0.528262,1
2,Kmeans,0.42725,1
2,Kmeans,0.251513,1
2,Kmeans,0.422103,1
2,Kmeans,0.425698,1
2,Kmeans,0.503547,0
2,Kmeans,0.423181,0
2,Kmeans,0.212816,1
2,Kmeans,0.474207,0
2,Kmeans,0.394822,1
2,Kmeans,0.468751,0
2,Kmeans,0.487334,0
2,Kmeans,0.385243,1
2,Kmeans,0.396346,1
2,Kmeans,0.40743,0
2,Kmeans,0.184294,1
2,Kmeans,0.221425,1
2,Kmeans,0.100665,1
2,Kmeans,0.102875,0
2,Kmeans,0.110816,0
2,Kmeans,0.528352,0
2,Kmeans,0.488684,1
2,Kmeans,0.404249,0
2,Kmeans,0.424477,1
2,Kmeans,0.409612,0
2,Kmeans,0.170886,1
2,Kmeans,0.461842,1
2,Kmeans,0.513688,1
2,Kmeans,0.204676,1
2,Kmeans,0.407996,1
2,Kmeans,0.465439,1
2,Kmeans,0.389857,0
2,Kmeans,0.484816,0
2,Kmeans,0.243063,0
2,Kmeans,0.180635,0
2,Kmeans,0.476521,1
2,Kmeans,0.466458,1
2,Kmeans,0.151552,1
2,Kmeans,0.357504,1
2,Kmeans,0.261665,0
2,Kmeans,0.533636,0
2,Kmeans,0.463791,1
2,Kmeans,0.471445,1
2,Kmeans,0.256997,1
2,Kmeans,0.364154,0
2,Kmeans,0.47186,1
2,Kmeans,0.381081,1
2,Kmeans,0.490538,1
2,Kmeans,0.446069,1
2,Kmeans,0.471102,0
2,Kmeans,0.251109,0
2,Kmeans,0.382548,1
2,Kmeans,0.033627,0
2,Kmeans,0.411637,1
2,Kmeans,0.374051,1
2,Kmeans,0.362286,0
2,Kmeans,0.449217,1
2,Kmeans,0.140765,1
2,Kmeans,0.399413,0
2,Kmeans,0.479735,1
2,Kmeans,0.36095,1
2,Kmeans,0.426057,1
2,Kmeans,0.495824,1
2,Kmeans,0.314985,1
2,Kmeans,0.256556,1
2,Kmeans,0.442689,1
2,Kmeans,0.421568,1
2,Kmeans,0.481874,1
2,Kmeans,0.169393,0
2,Kmeans,0.45881,1
2,Kmeans,0.513673,0
2,Kmeans,0.449083,0
2,Kmeans,0.126961,1
2,Kmeans,0.411925,1
2,Kmeans,0.304071,0
2,Kmeans,0.175498,1
2,Kmeans,0.35512,0
2,Kmeans,0.238009,1
2,Kmeans,0.119636,1
2,Kmeans,0.407765,1
2,Kmeans,0.515617,0
2,Kmeans,0.50959,1
2,Kmeans,0.107738,1
2,Kmeans,0.356172,1
2,Kmeans,0.518933,0
2,Kmeans,0.305719,1
2,Kmeans,0.439802,0
2,Kmeans,0.444179,0
2,Kmeans,0.461715,1
2,Kmeans,0.010594,1
2,Kmeans,0.211896,1
2,Kmeans,0.523368,1
2,Kmeans,0.321985,1
2,Kmeans,0.436516,1
2,Kmeans,0.50042,0
2,Kmeans,0.470515,1
2,Kmeans,0.138435,1
2,Kmeans,-0.000751,0
2,Kmeans,0.453454,1
2,Kmeans,0.488641,0
2,Kmeans,0.478334,1
2,Kmeans,0.444363,1
2,Kmeans,0.447048,0
2,Kmeans,0.294533,0
2,Kmeans,0.460623,1
2,Kmeans,0.51,1
2,Kmeans,0.492544,1
2,Kmeans,0.409412,1
2,Kmeans,0.52879,0
2,Kmeans,0.286586,0
2,Kmeans,0.360358,1
2,Kmeans,0.483263,0
2,Kmeans,0.129387,0
2,Kmeans,0.148013,1
2,Kmeans,0.142478,0
2,Kmeans,0.123282,0
2,Kmeans,0.004185,0
2,Kmeans,0.104086,1
2,Kmeans,0.180711,1
2,Kmeans,0.441687,1
2,Kmeans,0.528085,0
2,Kmeans,0.281799,1
2,Kmeans,0.519864,1
2,Kmeans,0.505455,0
2,Kmeans,0.160364,1
2,Kmeans,0.295805,0
2,Kmeans,0.514449,0
2,Kmeans,0.348213,1
2,Kmeans,0.423244,0
2,Kmeans,0.513142,0
2,Kmeans,0.059433,1
2,Kmeans,0.453677,1
2,Kmeans,0.477839,1
2,Kmeans,0.322466,1
2,Kmeans,0.147709,0
2,Kmeans,0.261113,1
2,Kmeans,0.122795,0
2,Kmeans,0.48206,1
2,Kmeans,0.372606,1
2,Kmeans,0.20916,0
2,Kmeans,0.520609,1
2,Kmeans,0.178422,1
2,Kmeans,0.475926,1
2,Kmeans,0.33507,1
2,Kmeans,0.155188,1
2,Kmeans,0.32241,1
2,Kmeans,0.171974,1
2,Kmeans,0.060531,1
